epoch,train_acc,test_acc
116,0.583740,0.474432
117,0.585366,0.471591
118,0.583740,0.480114
119,0.578862,0.468750
120,0.588618,0.477273
121,0.585366,0.468750
122,0.583740,0.457386
123,0.578049,0.460227
124,0.579675,0.460227
125,0.578049,0.460227
126,0.575610,0.463068
127,0.583740,0.474432
128,0.589431,0.482955
129,0.589431,0.471591
130,0.586179,0.468750
131,0.581301,0.468750
132,0.576423,0.471591
133,0.579675,0.460227
134,0.581301,0.468750
135,0.582927,0.460227
136,0.584553,0.468750
137,0.586179,0.471591
138,0.591057,0.468750
139,0.587805,0.471591
140,0.585366,0.465909
141,0.580488,0.465909
142,0.578862,0.463068
143,0.583740,0.468750
144,0.586179,0.465909
145,0.583740,0.465909
146,0.586992,0.463068
147,0.590244,0.463068
148,0.589431,0.471591
149,0.585366,0.474432
150,0.586179,0.471591
151,0.586992,0.471591
152,0.586992,0.463068
153,0.586179,0.465909
154,0.587805,0.460227
155,0.582927,0.460227
156,0.582927,0.463068
157,0.586179,0.465909
158,0.586179,0.471591
159,0.586179,0.468750
160,0.589431,0.488636
161,0.588618,0.477273
162,0.582927,0.468750
163,0.582927,0.465909
164,0.584553,0.465909
165,0.584553,0.471591
166,0.589431,0.474432
167,0.589431,0.471591
168,0.591057,0.471591
169,0.589431,0.477273
170,0.591057,0.480114
171,0.589431,0.468750
172,0.586992,0.468750
173,0.587805,0.474432
174,0.586992,0.477273
175,0.589431,0.468750
176,0.585366,0.474432
177,0.583740,0.468750
178,0.586992,0.471591
179,0.587805,0.463068
180,0.589431,0.471591
181,0.585366,0.477273
182,0.586179,0.477273
183,0.586179,0.474432
184,0.584553,0.477273
185,0.583740,0.471591
186,0.580488,0.474432
187,0.582114,0.474432
188,0.583740,0.463068
189,0.584553,0.465909
190,0.586179,0.463068
191,0.584553,0.474432
192,0.585366,0.474432
193,0.582927,0.474432
194,0.582114,0.474432
195,0.582927,0.474432
196,0.587805,0.465909
197,0.584553,0.471591
198,0.582927,0.463068
199,0.585366,0.468750
200,0.587805,0.474432
201,0.591057,0.474432
202,0.589431,0.480114
203,0.586992,0.474432
204,0.582927,0.471591
205,0.582927,0.471591
206,0.584553,0.471591
207,0.582927,0.477273
208,0.586179,0.474432
209,0.585366,0.480114
210,0.582927,0.480114
211,0.586992,0.468750
212,0.586179,0.477273
213,0.582114,0.474432
214,0.585366,0.471591
215,0.583740,0.471591
216,0.585366,0.474432
217,0.583740,0.471591
218,0.582114,0.465909
219,0.584553,0.468750
220,0.585366,0.463068
221,0.583740,0.468750
222,0.586179,0.468750
223,0.582927,0.463068
224,0.582927,0.465909
225,0.581301,0.465909
226,0.581301,0.463068
227,0.584553,0.471591
228,0.586992,0.480114
229,0.588618,0.471591
230,0.586179,0.474432
231,0.586992,0.474432
232,0.586179,0.471591
233,0.589431,0.471591
234,0.586179,0.474432
235,0.585366,0.468750
236,0.583740,0.471591
237,0.585366,0.468750
238,0.583740,0.468750
239,0.583740,0.468750
240,0.582114,0.471591
241,0.586179,0.468750
242,0.587805,0.471591
243,0.589431,0.474432
244,0.582114,0.471591
245,0.582114,0.474432
246,0.581301,0.465909
247,0.581301,0.468750
248,0.582114,0.468750
249,0.582114,0.465909
250,0.585366,0.471591
251,0.583740,0.471591
252,0.582927,0.474432
253,0.583740,0.465909
254,0.582114,0.471591
255,0.585366,0.468750
256,0.581301,0.468750
257,0.581301,0.465909
258,0.579675,0.465909
259,0.581301,0.477273
260,0.580488,0.477273
261,0.582927,0.477273
262,0.583740,0.468750
263,0.586179,0.474432
264,0.586992,0.480114
265,0.588618,0.477273
266,0.587805,0.477273
267,0.583740,0.471591
268,0.582927,0.477273
269,0.585366,0.480114
270,0.586179,0.482955
271,0.584553,0.477273
272,0.586179,0.477273
273,0.583740,0.471591
274,0.585366,0.463068
275,0.582927,0.471591
276,0.582114,0.471591
277,0.582927,0.471591
278,0.581301,0.471591
279,0.582927,0.474432
280,0.580488,0.474432
281,0.579675,0.477273
282,0.584553,0.471591
283,0.582927,0.474432
284,0.587805,0.477273
285,0.586179,0.477273
286,0.584553,0.480114
287,0.583740,0.474432
288,0.579675,0.474432
289,0.584553,0.477273
290,0.586179,0.474432
291,0.582927,0.480114
292,0.582927,0.471591
293,0.582927,0.474432
294,0.584553,0.471591
295,0.583740,0.477273
296,0.582927,0.474432
297,0.585366,0.465909
298,0.584553,0.471591
299,0.585366,0.474432
300,0.584553,0.471591
301,0.584553,0.471591
302,0.584553,0.474432
303,0.582927,0.477273
304,0.584553,0.474432
305,0.583740,0.474432
306,0.586179,0.474432
307,0.585366,0.474432
308,0.583740,0.471591
309,0.582927,0.471591
310,0.582114,0.471591
311,0.582927,0.471591
312,0.585366,0.474432
313,0.582927,0.474432
314,0.584553,0.474432
315,0.586992,0.474432
316,0.583740,0.474432
317,0.584553,0.477273
318,0.579675,0.474432
319,0.579675,0.474432
320,0.579675,0.477273
321,0.582114,0.474432
322,0.582114,0.474432
323,0.579675,0.474432
324,0.582114,0.474432
325,0.582114,0.471591
326,0.582114,0.474432
327,0.582114,0.474432
328,0.583740,0.471591
329,0.580488,0.471591
330,0.583740,0.474432
331,0.583740,0.471591
332,0.585366,0.477273
333,0.586179,0.474432
334,0.586179,0.474432
335,0.583740,0.482955
336,0.584553,0.471591
337,0.589431,0.474432
338,0.581301,0.474432
339,0.580488,0.474432
340,0.582927,0.477273
341,0.586179,0.477273
342,0.584553,0.477273
343,0.586992,0.480114
344,0.585366,0.474432
345,0.582927,0.471591
346,0.580488,0.477273
347,0.580488,0.471591
348,0.580488,0.480114
349,0.580488,0.471591
350,0.585366,0.477273
351,0.582114,0.477273
352,0.582927,0.468750
353,0.584553,0.474432
354,0.582927,0.471591
355,0.580488,0.474432
356,0.584553,0.471591
357,0.582927,0.474432
358,0.583740,0.477273
359,0.584553,0.474432
360,0.586992,0.474432
361,0.586992,0.471591
362,0.586992,0.477273
363,0.585366,0.471591
364,0.585366,0.477273
365,0.583740,0.477273
366,0.586179,0.474432
367,0.585366,0.477273
368,0.581301,0.474432
369,0.586179,0.474432
370,0.584553,0.474432
371,0.586179,0.474432
372,0.585366,0.471591
373,0.583740,0.474432
374,0.586992,0.480114
375,0.586992,0.474432
376,0.586179,0.474432
377,0.584553,0.471591
378,0.584553,0.477273
379,0.582927,0.477273
380,0.583740,0.471591
381,0.584553,0.471591
382,0.583740,0.474432
383,0.587805,0.471591
384,0.586992,0.474432
385,0.586179,0.474432
386,0.584553,0.471591
387,0.584553,0.471591
388,0.584553,0.474432
389,0.583740,0.471591
390,0.585366,0.474432
391,0.579675,0.471591
392,0.582927,0.477273
393,0.582927,0.477273
394,0.586179,0.474432
395,0.587805,0.477273
396,0.586992,0.477273
397,0.585366,0.477273
398,0.586179,0.471591
399,0.585366,0.477273
400,0.584553,0.474432
401,0.582927,0.477273
402,0.586179,0.471591
403,0.587805,0.474432
404,0.586992,0.471591
405,0.582927,0.477273
406,0.585366,0.474432
407,0.586992,0.474432
408,0.586179,0.474432
409,0.586992,0.474432
410,0.583740,0.474432
411,0.585366,0.471591
412,0.588618,0.471591
413,0.585366,0.471591
414,0.586992,0.474432
415,0.583740,0.471591
416,0.582927,0.477273
417,0.584553,0.471591
418,0.580488,0.474432
419,0.582114,0.474432
420,0.586179,0.474432
421,0.582114,0.474432
422,0.583740,0.474432
423,0.583740,0.474432
424,0.584553,0.471591
425,0.587805,0.477273
426,0.584553,0.474432
427,0.582927,0.474432
428,0.582114,0.480114
429,0.582927,0.471591
430,0.585366,0.471591
431,0.585366,0.468750
432,0.586179,0.474432
433,0.587805,0.471591
434,0.587805,0.471591
435,0.585366,0.477273
436,0.583740,0.471591
437,0.582114,0.474432
438,0.583740,0.477273
439,0.587805,0.471591
440,0.586992,0.477273
441,0.582927,0.474432
442,0.582927,0.471591
443,0.584553,0.474432
444,0.586179,0.474432
445,0.587805,0.471591
446,0.585366,0.474432
447,0.586179,0.471591
448,0.585366,0.474432
449,0.583740,0.471591
450,0.584553,0.471591
451,0.583740,0.474432
452,0.582927,0.477273
453,0.583740,0.482955
454,0.585366,0.477273
455,0.586992,0.474432
456,0.585366,0.477273
457,0.582927,0.474432
458,0.584553,0.477273
459,0.586992,0.474432
460,0.584553,0.471591
461,0.589431,0.482955
462,0.586992,0.474432
463,0.585366,0.477273
464,0.586179,0.474432
465,0.586992,0.471591
466,0.586992,0.480114
467,0.586179,0.480114
468,0.583740,0.477273
469,0.586179,0.474432
470,0.586179,0.474432
471,0.587805,0.474432
472,0.583740,0.477273
473,0.586179,0.477273
474,0.586992,0.474432
475,0.586179,0.471591
476,0.586179,0.471591
477,0.584553,0.471591
478,0.585366,0.471591
479,0.584553,0.477273
480,0.583740,0.474432
481,0.582114,0.468750
482,0.582927,0.474432
483,0.581301,0.474432
484,0.583740,0.474432
485,0.584553,0.477273
486,0.583740,0.477273
487,0.583740,0.474432
488,0.585366,0.474432
489,0.585366,0.474432
490,0.586992,0.474432
491,0.586992,0.468750
492,0.586992,0.468750
493,0.586992,0.474432
494,0.585366,0.471591
495,0.584553,0.468750
496,0.585366,0.471591
497,0.585366,0.477273
498,0.585366,0.477273
499,0.586179,0.477273
500,0.585366,0.474432
501,0.585366,0.477273
502,0.584553,0.474432
503,0.583740,0.474432
504,0.584553,0.477273
505,0.582927,0.468750
506,0.589431,0.471591
507,0.584553,0.471591
508,0.586992,0.477273
509,0.586179,0.474432
510,0.586179,0.474432
511,0.585366,0.474432
512,0.584553,0.474432
513,0.583740,0.477273
514,0.585366,0.477273
515,0.582114,0.474432
516,0.584553,0.468750
517,0.582114,0.471591
518,0.587805,0.477273
519,0.582927,0.474432
520,0.586179,0.471591
521,0.588618,0.474432
522,0.587805,0.474432
523,0.586992,0.477273
524,0.586992,0.474432
525,0.585366,0.477273
526,0.582114,0.480114
527,0.585366,0.477273
528,0.584553,0.477273
529,0.583740,0.480114
530,0.582927,0.477273
531,0.583740,0.474432
532,0.582114,0.471591
533,0.582927,0.474432
534,0.587805,0.477273
535,0.586179,0.477273
536,0.587805,0.474432
537,0.586992,0.477273
538,0.590244,0.468750
539,0.585366,0.474432
540,0.583740,0.468750
541,0.584553,0.474432
542,0.582927,0.477273
543,0.584553,0.474432
544,0.584553,0.474432
545,0.586179,0.477273
546,0.585366,0.477273
547,0.586179,0.474432
548,0.585366,0.474432
549,0.586179,0.474432
550,0.585366,0.471591
551,0.582927,0.471591
552,0.580488,0.471591
553,0.585366,0.471591
554,0.586179,0.468750
555,0.584553,0.477273
556,0.583740,0.474432
557,0.582927,0.471591
558,0.586179,0.474432
559,0.585366,0.471591
560,0.582927,0.471591
561,0.586179,0.474432
562,0.586179,0.474432
563,0.586179,0.474432
564,0.580488,0.474432
565,0.582114,0.471591
566,0.586179,0.471591
567,0.584553,0.477273
568,0.582927,0.474432
569,0.585366,0.471591
570,0.582114,0.474432
571,0.586992,0.474432
572,0.586179,0.474432
573,0.583740,0.474432
574,0.586179,0.471591
575,0.584553,0.477273
576,0.586179,0.471591
577,0.584553,0.474432
578,0.586992,0.471591
579,0.586179,0.474432
580,0.582927,0.474432
581,0.585366,0.474432
582,0.586992,0.480114
583,0.584553,0.477273
584,0.584553,0.477273
585,0.585366,0.471591
586,0.586992,0.471591
587,0.584553,0.471591
588,0.582927,0.474432
589,0.586992,0.477273
590,0.586179,0.474432
591,0.587805,0.477273
592,0.586179,0.477273
593,0.585366,0.471591
594,0.586179,0.471591
595,0.579675,0.471591
596,0.583740,0.477273
597,0.586179,0.471591
598,0.584553,0.468750
599,0.584553,0.471591
600,0.585366,0.471591
601,0.586992,0.474432
602,0.584553,0.471591
603,0.585366,0.474432
604,0.589431,0.474432
605,0.586992,0.471591
606,0.584553,0.474432
607,0.583740,0.471591
608,0.586179,0.468750
609,0.586179,0.471591
610,0.586179,0.474432
611,0.583740,0.477273
612,0.583740,0.474432
613,0.580488,0.477273
614,0.584553,0.474432
615,0.584553,0.474432
616,0.582114,0.471591
617,0.583740,0.474432
618,0.583740,0.474432
619,0.582927,0.477273
620,0.586992,0.474432
621,0.586179,0.474432
622,0.585366,0.471591
623,0.585366,0.471591
624,0.582927,0.474432
625,0.581301,0.474432
626,0.582114,0.480114
627,0.585366,0.480114
628,0.584553,0.474432
629,0.586179,0.474432
630,0.584553,0.477273
631,0.586179,0.471591
632,0.585366,0.471591
633,0.585366,0.468750
634,0.586179,0.477273
635,0.586179,0.477273
636,0.585366,0.482955
637,0.585366,0.474432
638,0.584553,0.477273
639,0.584553,0.477273
640,0.584553,0.471591
641,0.583740,0.471591
642,0.582114,0.474432
643,0.581301,0.474432
644,0.583740,0.471591
645,0.586992,0.474432
646,0.586179,0.471591
647,0.582927,0.474432
648,0.580488,0.477273
649,0.584553,0.468750
650,0.585366,0.477273
651,0.584553,0.468750
652,0.586179,0.480114
653,0.586179,0.471591
654,0.584553,0.471591
655,0.583740,0.480114
656,0.585366,0.474432
657,0.585366,0.474432
658,0.585366,0.471591
659,0.584553,0.474432
660,0.586179,0.471591
661,0.584553,0.477273
662,0.584553,0.474432
663,0.583740,0.474432
664,0.586179,0.474432
665,0.583740,0.468750
666,0.582114,0.468750
667,0.583740,0.474432
668,0.584553,0.471591
669,0.585366,0.474432
670,0.588618,0.474432
671,0.584553,0.471591
672,0.586992,0.474432
673,0.585366,0.474432
674,0.584553,0.474432
675,0.586179,0.474432
676,0.588618,0.477273
677,0.583740,0.474432
678,0.584553,0.471591
679,0.585366,0.477273
680,0.585366,0.471591
681,0.586179,0.477273
682,0.586992,0.474432
683,0.586992,0.474432
684,0.584553,0.474432
685,0.582927,0.474432
686,0.582114,0.474432
687,0.584553,0.474432
688,0.586179,0.474432
689,0.586179,0.480114
690,0.584553,0.480114
691,0.585366,0.477273
692,0.585366,0.477273
693,0.587805,0.474432
694,0.583740,0.471591
695,0.585366,0.468750
696,0.584553,0.471591
697,0.585366,0.471591
698,0.581301,0.474432
699,0.580488,0.471591
700,0.583740,0.471591
701,0.581301,0.477273
702,0.580488,0.474432
703,0.580488,0.474432
704,0.583740,0.474432
705,0.587805,0.474432
706,0.584553,0.471591
707,0.586992,0.471591
708,0.586179,0.474432
709,0.586992,0.474432
710,0.581301,0.480114
711,0.582114,0.477273
712,0.583740,0.480114
713,0.585366,0.480114
714,0.585366,0.480114
715,0.589431,0.477273
716,0.586992,0.480114
717,0.586992,0.477273
718,0.586992,0.471591
719,0.586179,0.474432
720,0.586992,0.474432
721,0.584553,0.477273
722,0.582927,0.474432
723,0.584553,0.477273
724,0.585366,0.477273
725,0.588618,0.474432
726,0.586179,0.474432
727,0.586179,0.471591
728,0.585366,0.474432
729,0.584553,0.474432
730,0.583740,0.474432
731,0.586179,0.474432
732,0.584553,0.471591
733,0.586992,0.477273
734,0.585366,0.471591
735,0.580488,0.480114
736,0.584553,0.477273
737,0.584553,0.477273
738,0.587805,0.477273
739,0.586992,0.474432
740,0.587805,0.474432
741,0.585366,0.474432
742,0.584553,0.474432
743,0.583740,0.480114
744,0.585366,0.471591
745,0.583740,0.468750
746,0.585366,0.471591
747,0.582927,0.477273
748,0.582114,0.474432
749,0.582927,0.471591
750,0.585366,0.474432
751,0.584553,0.477273
752,0.583740,0.480114
753,0.584553,0.480114
754,0.584553,0.474432
755,0.583740,0.474432
756,0.583740,0.471591
757,0.584553,0.474432
758,0.582114,0.471591
759,0.586179,0.474432
760,0.582927,0.477273
761,0.585366,0.477273
762,0.586179,0.474432
763,0.582927,0.471591
764,0.586992,0.474432
765,0.586992,0.477273
766,0.584553,0.477273
767,0.585366,0.474432
768,0.584553,0.480114
769,0.585366,0.471591
770,0.585366,0.474432
771,0.586179,0.480114
772,0.584553,0.477273
773,0.581301,0.474432
774,0.586992,0.474432
775,0.583740,0.474432
776,0.582927,0.474432
777,0.584553,0.477273
778,0.582927,0.471591
779,0.582927,0.471591
780,0.585366,0.477273
781,0.582927,0.474432
782,0.582927,0.480114
783,0.582114,0.480114
784,0.584553,0.477273
785,0.586179,0.471591
786,0.582114,0.474432
787,0.584553,0.471591
788,0.582927,0.474432
789,0.586179,0.474432
790,0.583740,0.474432
791,0.588618,0.477273
792,0.586992,0.477273
793,0.585366,0.477273
794,0.584553,0.474432
795,0.582927,0.471591
796,0.587805,0.471591
797,0.587805,0.471591
798,0.589431,0.477273
799,0.582927,0.477273
800,0.586179,0.477273
801,0.583740,0.477273
802,0.584553,0.480114
803,0.585366,0.480114
804,0.582114,0.480114
805,0.586179,0.474432
806,0.583740,0.477273
807,0.583740,0.471591
808,0.584553,0.477273
809,0.586992,0.474432
810,0.583740,0.477273
811,0.583740,0.474432
812,0.581301,0.477273
813,0.583740,0.477273
814,0.583740,0.480114
815,0.582927,0.477273
816,0.581301,0.477273
817,0.582927,0.477273
818,0.580488,0.482955
819,0.582927,0.477273
820,0.585366,0.477273
821,0.583740,0.474432
822,0.585366,0.477273
823,0.586179,0.474432
824,0.585366,0.477273
825,0.581301,0.480114
826,0.586179,0.477273
827,0.583740,0.477273
828,0.583740,0.474432
829,0.585366,0.474432
830,0.582927,0.471591
831,0.586179,0.474432
832,0.586992,0.474432
833,0.585366,0.471591
834,0.584553,0.474432
835,0.583740,0.471591
836,0.581301,0.474432
837,0.578862,0.480114
838,0.582114,0.474432
839,0.586179,0.477273
840,0.590244,0.474432
841,0.585366,0.474432
842,0.585366,0.474432
843,0.584553,0.471591
844,0.584553,0.474432
845,0.586179,0.474432
846,0.582114,0.471591
847,0.586179,0.471591
848,0.586179,0.474432
849,0.583740,0.474432
850,0.586992,0.477273
851,0.585366,0.474432
852,0.586992,0.480114
853,0.584553,0.474432
854,0.586992,0.471591
855,0.586179,0.471591
856,0.588618,0.474432
857,0.589431,0.471591
858,0.582927,0.474432
859,0.588618,0.477273
860,0.586992,0.474432
861,0.585366,0.471591
862,0.582927,0.471591
863,0.585366,0.468750
864,0.583740,0.477273
865,0.581301,0.477273
866,0.582927,0.477273
867,0.582927,0.474432
868,0.586179,0.471591
869,0.583740,0.474432
870,0.584553,0.477273
871,0.585366,0.480114
872,0.587805,0.477273
873,0.585366,0.477273
874,0.586992,0.474432
875,0.586179,0.477273
876,0.581301,0.474432
877,0.584553,0.477273
878,0.584553,0.477273
879,0.578862,0.477273
880,0.581301,0.474432
881,0.582114,0.477273
882,0.585366,0.480114
883,0.586179,0.471591
884,0.586992,0.474432
885,0.586179,0.474432
886,0.586179,0.471591
887,0.584553,0.474432
888,0.580488,0.474432
889,0.584553,0.477273
890,0.582927,0.477273
891,0.584553,0.477273
892,0.586179,0.474432
893,0.584553,0.474432
894,0.588618,0.480114
895,0.586992,0.477273
896,0.583740,0.468750
897,0.588618,0.468750
898,0.588618,0.474432
899,0.584553,0.474432
900,0.582114,0.474432
901,0.583740,0.474432
902,0.582114,0.474432
903,0.586992,0.474432
904,0.585366,0.474432
905,0.585366,0.471591
906,0.584553,0.465909
907,0.585366,0.477273
908,0.588618,0.471591
909,0.585366,0.471591
910,0.582927,0.468750
911,0.584553,0.474432
912,0.583740,0.474432
913,0.586992,0.471591
914,0.588618,0.474432
915,0.590244,0.474432
916,0.584553,0.474432
917,0.584553,0.471591
918,0.585366,0.471591
919,0.585366,0.477273
920,0.581301,0.474432
921,0.582927,0.474432
922,0.581301,0.474432
923,0.586179,0.471591
924,0.586179,0.471591
925,0.584553,0.471591
926,0.585366,0.468750
927,0.582927,0.471591
928,0.582927,0.474432
929,0.586179,0.474432
930,0.586179,0.468750
931,0.583740,0.468750
932,0.581301,0.468750
933,0.582927,0.468750
934,0.582114,0.471591
935,0.586992,0.468750
936,0.587805,0.471591
937,0.586179,0.474432
938,0.586179,0.477273
939,0.586179,0.480114
940,0.585366,0.477273
941,0.583740,0.471591
942,0.582114,0.474432
943,0.584553,0.474432
944,0.583740,0.471591
945,0.586992,0.474432
946,0.586179,0.471591
947,0.587805,0.471591
948,0.588618,0.474432
949,0.586992,0.474432
950,0.582927,0.477273
951,0.585366,0.480114
952,0.580488,0.474432
953,0.581301,0.474432
954,0.581301,0.477273
955,0.585366,0.474432
956,0.582927,0.474432
957,0.584553,0.474432
958,0.582927,0.471591
959,0.582114,0.477273
960,0.582927,0.477273
961,0.584553,0.474432
962,0.585366,0.471591
963,0.583740,0.477273
964,0.584553,0.474432
965,0.582114,0.471591
966,0.584553,0.474432
967,0.582114,0.474432
968,0.584553,0.477273
969,0.582927,0.477273
970,0.586179,0.480114
971,0.587805,0.477273
972,0.585366,0.474432
973,0.587805,0.471591
974,0.582927,0.477273
975,0.584553,0.474432
976,0.585366,0.474432
977,0.584553,0.474432
978,0.585366,0.474432
979,0.588618,0.471591
980,0.586992,0.471591
981,0.583740,0.471591
982,0.584553,0.474432
983,0.583740,0.471591
984,0.588618,0.480114
985,0.586179,0.468750
986,0.585366,0.474432
987,0.584553,0.474432
988,0.583740,0.474432
989,0.581301,0.477273
990,0.585366,0.477273
991,0.583740,0.474432
992,0.586179,0.471591
993,0.585366,0.474432
994,0.583740,0.477273
995,0.580488,0.471591
996,0.582927,0.477273
997,0.582114,0.477273
998,0.582927,0.471591
999,0.584553,0.471591
1000,0.582114,0.474432
