epoch,train_acc,test_acc
83,0.443460,0.416800
84,0.465940,0.430700
85,0.451980,0.420100
86,0.453460,0.425700
87,0.454980,0.423600
88,0.456400,0.422900
89,0.446360,0.412000
90,0.467260,0.431100
91,0.460920,0.423200
92,0.452820,0.411800
93,0.443340,0.407600
94,0.453600,0.420200
95,0.457580,0.422600
96,0.441660,0.412600
97,0.457260,0.419100
98,0.463000,0.430300
99,0.459320,0.415100
100,0.458400,0.423400
101,0.474680,0.443800
102,0.465040,0.422800
103,0.480000,0.443100
104,0.436140,0.390700
105,0.459700,0.422500
106,0.465260,0.423500
107,0.472320,0.428500
108,0.462860,0.420300
109,0.475160,0.430000
110,0.497480,0.455400
111,0.490220,0.446100
112,0.478960,0.431600
113,0.473300,0.424500
114,0.481540,0.440100
115,0.474960,0.427200
116,0.485760,0.435900
117,0.491660,0.439300
118,0.487440,0.444600
119,0.490920,0.436200
120,0.506980,0.458500
121,0.471580,0.415500
122,0.496500,0.445800
123,0.493700,0.441400
124,0.497280,0.451100
125,0.507780,0.453400
126,0.499340,0.448200
127,0.503420,0.450600
128,0.515240,0.448600
129,0.507880,0.444500
130,0.511860,0.447600
131,0.517360,0.452500
132,0.523620,0.458800
133,0.518700,0.454500
134,0.521040,0.453500
135,0.516880,0.453100
136,0.521180,0.454800
137,0.514140,0.452600
138,0.528180,0.461200
139,0.524760,0.453300
140,0.513760,0.456900
141,0.529000,0.457900
142,0.530620,0.458800
143,0.528120,0.455700
144,0.539880,0.467800
145,0.522880,0.445900
146,0.539000,0.461000
147,0.527740,0.451000
148,0.537200,0.457800
149,0.542960,0.469400
150,0.540520,0.460800
151,0.541200,0.461100
152,0.542880,0.462900
153,0.547560,0.458200
154,0.547100,0.469800
155,0.552420,0.468600
156,0.556780,0.471700
157,0.550440,0.459400
158,0.550100,0.458400
159,0.552320,0.470400
160,0.563060,0.475000
161,0.557660,0.465200
162,0.558260,0.462200
163,0.569320,0.477300
164,0.565640,0.477300
165,0.561600,0.464700
166,0.554900,0.457100
167,0.562340,0.466100
168,0.566880,0.473100
169,0.567540,0.473600
170,0.568040,0.473400
171,0.569920,0.473900
172,0.570620,0.470600
173,0.571980,0.474200
174,0.575320,0.473900
175,0.580360,0.473300
176,0.575880,0.464500
177,0.578680,0.485300
178,0.588320,0.483200
179,0.586640,0.479700
180,0.584360,0.472500
181,0.590280,0.477300
182,0.600340,0.483100
183,0.593420,0.479700
184,0.599720,0.482000
185,0.595940,0.478200
186,0.595900,0.477600
187,0.605200,0.486200
188,0.605020,0.492800
189,0.600220,0.479400
190,0.609400,0.484400
191,0.602140,0.480100
192,0.606580,0.482500
193,0.599100,0.475500
194,0.605980,0.480600
195,0.610520,0.478500
196,0.613120,0.486000
197,0.618940,0.488900
198,0.615640,0.486600
199,0.621200,0.480200
200,0.619300,0.484800
201,0.621360,0.484200
202,0.623360,0.490300
203,0.623460,0.484600
204,0.629440,0.490400
205,0.627680,0.488000
206,0.622140,0.481500
207,0.627020,0.480500
208,0.625880,0.485400
209,0.623760,0.481400
210,0.631560,0.481300
211,0.635720,0.488600
212,0.627880,0.480800
213,0.634640,0.485300
214,0.639280,0.488000
215,0.644220,0.492900
216,0.643200,0.490200
217,0.641160,0.485000
218,0.645360,0.493300
219,0.647380,0.486700
220,0.644540,0.488000
221,0.650340,0.486100
222,0.650560,0.489900
223,0.647520,0.491700
224,0.653500,0.488600
225,0.658060,0.489300
226,0.650860,0.481500
227,0.652500,0.483700
228,0.659960,0.489100
229,0.657900,0.486800
230,0.654180,0.486900
231,0.659820,0.489500
232,0.662140,0.491600
233,0.660640,0.491800
234,0.669260,0.492700
235,0.662740,0.494300
236,0.666680,0.485200
237,0.667540,0.487900
238,0.668480,0.480600
239,0.673020,0.491700
240,0.671780,0.488900
241,0.673920,0.490400
242,0.672120,0.494800
243,0.671700,0.495200
244,0.676900,0.495200
245,0.674320,0.495500
246,0.676200,0.493600
247,0.679480,0.490500
248,0.680840,0.489900
249,0.681560,0.491100
250,0.679940,0.490000
