epoch,train_acc,test_acc,train_pos_prob
398,0.838010,0.746667,0.914089
399,0.838010,0.746667,0.912111
400,0.838010,0.746667,0.914872
401,0.838010,0.746667,0.915713
402,0.838010,0.746667,0.912481
403,0.838010,0.746667,0.913883
404,0.838010,0.746667,0.913738
405,0.838010,0.746667,0.914114
406,0.838010,0.746667,0.913189
407,0.838010,0.746667,0.911807
408,0.838010,0.746667,0.913581
409,0.838010,0.746667,0.913631
410,0.838010,0.746667,0.912617
411,0.838010,0.746667,0.912986
412,0.838010,0.746667,0.912932
413,0.838010,0.746667,0.911868
414,0.838010,0.746667,0.913557
415,0.838010,0.746667,0.914722
416,0.838010,0.746667,0.916752
417,0.838010,0.746667,0.912396
418,0.838010,0.746667,0.915273
419,0.838010,0.746667,0.913250
420,0.838010,0.746667,0.913194
421,0.838010,0.746667,0.914876
422,0.838010,0.746667,0.912872
423,0.838010,0.746667,0.913044
424,0.838010,0.746667,0.913267
425,0.838010,0.746667,0.911956
426,0.838010,0.746667,0.911827
427,0.838010,0.746667,0.912267
428,0.838010,0.746667,0.914336
429,0.838010,0.746667,0.914281
430,0.838010,0.746667,0.914058
431,0.838010,0.746667,0.914324
432,0.838010,0.746667,0.914472
433,0.838010,0.746667,0.913380
434,0.838010,0.746667,0.914726
435,0.838010,0.746667,0.913163
436,0.838010,0.746667,0.916097
437,0.838010,0.746667,0.912444
438,0.838010,0.746667,0.913198
439,0.838010,0.746667,0.913676
440,0.838010,0.746667,0.912442
441,0.838010,0.746667,0.913541
442,0.838010,0.746667,0.911942
443,0.838010,0.746667,0.915921
444,0.838010,0.746667,0.914043
445,0.838010,0.746667,0.914608
446,0.838010,0.746667,0.914414
447,0.838010,0.746667,0.913871
448,0.838010,0.746667,0.915040
449,0.838010,0.746667,0.913321
450,0.838010,0.746667,0.913499
451,0.838010,0.746667,0.912273
452,0.838010,0.746667,0.912095
453,0.838010,0.746667,0.914446
454,0.838010,0.746667,0.912012
455,0.838010,0.746667,0.914700
456,0.838010,0.746667,0.915826
457,0.838010,0.746667,0.912721
458,0.838010,0.746667,0.913931
459,0.838010,0.746667,0.914287
460,0.838010,0.746667,0.913145
461,0.838010,0.746667,0.913922
462,0.838010,0.746667,0.914059
463,0.838010,0.746667,0.912687
464,0.838010,0.746667,0.913650
465,0.838010,0.746667,0.914626
466,0.838010,0.746667,0.914436
467,0.838010,0.746667,0.914405
468,0.838010,0.746667,0.914289
469,0.838010,0.746667,0.912184
470,0.838010,0.746667,0.913819
471,0.838010,0.746667,0.915069
472,0.838010,0.746667,0.916154
473,0.838010,0.746667,0.912968
474,0.838010,0.746667,0.913090
475,0.838010,0.746667,0.913255
476,0.838010,0.746667,0.917724
477,0.838010,0.746667,0.912606
478,0.838010,0.746667,0.912547
479,0.838010,0.746667,0.914185
480,0.838010,0.746667,0.914295
481,0.838010,0.746667,0.912812
482,0.838010,0.746667,0.911926
483,0.838010,0.746667,0.914067
484,0.838010,0.746667,0.915126
485,0.838010,0.746667,0.913390
486,0.838010,0.746667,0.914794
487,0.838010,0.746667,0.917108
488,0.838010,0.746667,0.913048
489,0.838010,0.746667,0.915103
490,0.838010,0.746667,0.914221
491,0.838010,0.746667,0.912544
492,0.838010,0.746667,0.912503
493,0.838010,0.746667,0.913600
494,0.838010,0.746667,0.914172
495,0.838010,0.746667,0.914187
496,0.838010,0.746667,0.913236
497,0.838010,0.746667,0.913800
498,0.838010,0.746667,0.915312
499,0.838010,0.746667,0.915125
500,0.838010,0.746667,0.913073
501,0.838010,0.746667,0.913638
502,0.838010,0.746667,0.913846
503,0.838010,0.746667,0.911942
504,0.838010,0.746667,0.916730
505,0.838010,0.746667,0.913661
506,0.838010,0.746667,0.912665
507,0.838010,0.746667,0.914269
508,0.838010,0.746667,0.912320
509,0.838010,0.746667,0.915368
510,0.838010,0.746667,0.912732
511,0.838010,0.746667,0.912754
512,0.838010,0.746667,0.914036
513,0.838010,0.746667,0.913650
514,0.838010,0.746667,0.912194
515,0.838010,0.746667,0.912315
516,0.838010,0.746667,0.917388
517,0.838010,0.746667,0.913232
518,0.838010,0.746667,0.912395
519,0.838010,0.746667,0.914505
520,0.838010,0.746667,0.913515
521,0.838010,0.746667,0.912888
522,0.838010,0.746667,0.913584
523,0.838010,0.746667,0.912930
524,0.838010,0.746667,0.912633
525,0.838010,0.746667,0.914094
526,0.838010,0.746667,0.913264
527,0.838010,0.746667,0.914607
528,0.838010,0.746667,0.912985
529,0.838010,0.746667,0.912603
530,0.838010,0.746667,0.916130
531,0.838010,0.746667,0.914616
532,0.838010,0.746667,0.915160
533,0.838010,0.746667,0.914822
534,0.838010,0.746667,0.912339
535,0.838010,0.746667,0.913824
536,0.838010,0.746667,0.914221
537,0.838010,0.746667,0.914845
538,0.838010,0.746667,0.912128
539,0.838010,0.746667,0.917312
540,0.838010,0.746667,0.913755
541,0.838010,0.746667,0.913500
542,0.838010,0.746667,0.913492
543,0.838010,0.746667,0.914346
544,0.838010,0.746667,0.915931
545,0.838010,0.746667,0.912177
546,0.838010,0.746667,0.916801
547,0.838010,0.746667,0.912093
548,0.838010,0.746667,0.914507
549,0.838010,0.746667,0.912553
550,0.838010,0.746667,0.912575
551,0.838010,0.746667,0.914434
552,0.838010,0.746667,0.913665
553,0.838010,0.746667,0.913782
554,0.838010,0.746667,0.915236
555,0.838010,0.746667,0.912191
556,0.838010,0.746667,0.912932
557,0.838010,0.746667,0.915373
558,0.838010,0.746667,0.914824
559,0.838010,0.746667,0.913859
560,0.838010,0.746667,0.915116
561,0.838010,0.746667,0.914213
562,0.838010,0.746667,0.916838
563,0.838010,0.746667,0.913107
564,0.838010,0.746667,0.916937
565,0.838010,0.746667,0.914794
566,0.838010,0.746667,0.914508
567,0.838010,0.746667,0.915429
568,0.838010,0.746667,0.913804
569,0.838010,0.746667,0.913386
570,0.838010,0.746667,0.913284
571,0.838010,0.746667,0.913964
572,0.838010,0.746667,0.912846
573,0.838010,0.746667,0.913340
574,0.838010,0.746667,0.913245
575,0.838010,0.746667,0.914140
576,0.838010,0.746667,0.914989
577,0.838010,0.746667,0.912126
578,0.838010,0.746667,0.915556
579,0.838010,0.746667,0.914614
580,0.838010,0.746667,0.914364
581,0.838010,0.746667,0.912910
582,0.838010,0.746667,0.913237
583,0.838010,0.746667,0.913907
584,0.838010,0.746667,0.914405
585,0.838010,0.746667,0.912084
586,0.838010,0.746667,0.914502
587,0.838010,0.746667,0.912078
588,0.838010,0.746667,0.915742
589,0.838010,0.746667,0.912011
590,0.838010,0.746667,0.911954
591,0.838010,0.746667,0.913523
592,0.838010,0.746667,0.914393
593,0.838010,0.746667,0.911998
594,0.838010,0.746667,0.913829
595,0.838010,0.746667,0.912968
596,0.838010,0.746667,0.917150
597,0.838010,0.746667,0.913867
598,0.838010,0.746667,0.917223
599,0.838010,0.746667,0.914734
600,0.838010,0.746667,0.912793
601,0.838010,0.746667,0.913340
602,0.838010,0.746667,0.912055
603,0.838010,0.746667,0.912310
604,0.838010,0.746667,0.914475
605,0.838010,0.746667,0.913303
606,0.838010,0.746667,0.913936
607,0.838010,0.746667,0.914269
608,0.838010,0.746667,0.915888
609,0.838010,0.746667,0.912480
610,0.838010,0.746667,0.912428
611,0.838010,0.746667,0.913901
612,0.838010,0.746667,0.913150
613,0.838010,0.746667,0.915332
614,0.838010,0.746667,0.911937
615,0.838010,0.746667,0.914302
616,0.838010,0.746667,0.912975
617,0.838010,0.746667,0.913457
618,0.838010,0.746667,0.913031
619,0.838010,0.746667,0.913086
620,0.838010,0.746667,0.915235
621,0.838010,0.746667,0.913240
622,0.838010,0.746667,0.914430
623,0.838010,0.746667,0.913853
624,0.838010,0.746667,0.911956
625,0.838010,0.746667,0.914434
626,0.838010,0.746667,0.912760
627,0.838010,0.746667,0.915332
628,0.838010,0.746667,0.915031
629,0.838010,0.746667,0.917167
630,0.838010,0.746667,0.912853
631,0.838010,0.746667,0.913781
632,0.838010,0.746667,0.913332
633,0.838010,0.746667,0.913229
634,0.838010,0.746667,0.913225
635,0.838010,0.746667,0.916392
636,0.838010,0.746667,0.914088
637,0.838010,0.746667,0.911955
638,0.838010,0.746667,0.914426
639,0.838010,0.746667,0.914707
640,0.838010,0.746667,0.913167
641,0.838010,0.746667,0.915654
642,0.838010,0.746667,0.915507
643,0.838010,0.746667,0.914748
644,0.838010,0.746667,0.914913
645,0.838010,0.746667,0.912241
646,0.838010,0.746667,0.911945
647,0.838010,0.746667,0.914096
648,0.838010,0.746667,0.914435
649,0.838010,0.746667,0.913574
650,0.838010,0.746667,0.912111
651,0.838010,0.746667,0.913308
652,0.838010,0.746667,0.917313
653,0.838010,0.746667,0.913169
654,0.838010,0.746667,0.912197
655,0.838010,0.746667,0.914344
656,0.838010,0.746667,0.914890
657,0.838010,0.746667,0.915382
658,0.838010,0.746667,0.913312
659,0.838010,0.746667,0.916817
660,0.838010,0.746667,0.911933
661,0.838010,0.746667,0.914247
662,0.838010,0.746667,0.913299
663,0.838010,0.746667,0.915585
664,0.838010,0.746667,0.915867
665,0.838010,0.746667,0.917511
666,0.838010,0.746667,0.914542
667,0.838010,0.746667,0.915861
668,0.838010,0.746667,0.915030
669,0.838010,0.746667,0.913605
670,0.838010,0.746667,0.912055
671,0.838010,0.746667,0.913502
672,0.838010,0.746667,0.915271
673,0.838010,0.746667,0.913036
674,0.838010,0.746667,0.913364
675,0.838010,0.746667,0.911983
676,0.838010,0.746667,0.912418
677,0.838010,0.746667,0.915589
678,0.838010,0.746667,0.917037
679,0.838010,0.746667,0.914529
680,0.838010,0.746667,0.914885
681,0.838010,0.746667,0.912817
682,0.838010,0.746667,0.915242
683,0.838010,0.746667,0.913522
684,0.838010,0.746667,0.913255
685,0.838010,0.746667,0.912458
686,0.838010,0.746667,0.912239
687,0.838010,0.746667,0.912989
688,0.838010,0.746667,0.915411
689,0.838010,0.746667,0.912035
690,0.838010,0.746667,0.914378
691,0.838010,0.746667,0.916263
692,0.838010,0.746667,0.912465
693,0.838010,0.746667,0.913761
694,0.838010,0.746667,0.912034
695,0.838010,0.746667,0.913170
696,0.838010,0.746667,0.914677
697,0.838010,0.746667,0.913177
698,0.838010,0.746667,0.913037
699,0.838010,0.746667,0.913962
700,0.838010,0.746667,0.914065
701,0.838010,0.746667,0.915436
702,0.838010,0.746667,0.913058
703,0.838010,0.746667,0.913314
704,0.838010,0.746667,0.913230
705,0.838010,0.746667,0.913132
706,0.838010,0.746667,0.914552
707,0.838010,0.746667,0.914339
708,0.838010,0.746667,0.914679
709,0.838010,0.746667,0.913889
710,0.838010,0.746667,0.914439
711,0.838010,0.746667,0.912554
712,0.838010,0.746667,0.914467
713,0.838010,0.746667,0.913318
714,0.838010,0.746667,0.914243
715,0.838010,0.746667,0.913336
716,0.838010,0.746667,0.914972
717,0.838010,0.746667,0.912054
718,0.838010,0.746667,0.914141
719,0.838010,0.746667,0.914078
720,0.838010,0.746667,0.915941
721,0.838010,0.746667,0.914562
722,0.838010,0.746667,0.911993
723,0.838010,0.746667,0.914555
724,0.838010,0.746667,0.914357
725,0.838010,0.746667,0.914375
726,0.838010,0.746667,0.916105
727,0.838010,0.746667,0.913937
728,0.838010,0.746667,0.915792
729,0.838010,0.746667,0.914342
730,0.838010,0.746667,0.911965
731,0.838010,0.746667,0.914772
732,0.838010,0.746667,0.913116
733,0.838010,0.746667,0.914365
734,0.838010,0.746667,0.913662
735,0.838010,0.746667,0.914423
736,0.838010,0.746667,0.914492
737,0.838010,0.746667,0.915984
738,0.838010,0.746667,0.914230
739,0.838010,0.746667,0.912043
740,0.838010,0.746667,0.915381
741,0.838010,0.746667,0.913545
742,0.838010,0.746667,0.914509
743,0.838010,0.746667,0.913424
744,0.838010,0.746667,0.913483
745,0.838010,0.746667,0.914861
746,0.838010,0.746667,0.913622
747,0.838010,0.746667,0.913234
748,0.838010,0.746667,0.916097
749,0.838010,0.746667,0.913524
750,0.838010,0.746667,0.913227
751,0.838010,0.746667,0.915492
752,0.838010,0.746667,0.912942
753,0.838010,0.746667,0.912371
754,0.838010,0.746667,0.912275
755,0.838010,0.746667,0.913723
756,0.838010,0.746667,0.914548
757,0.838010,0.746667,0.913707
758,0.838010,0.746667,0.915593
759,0.838010,0.746667,0.911989
760,0.838010,0.746667,0.915674
761,0.838010,0.746667,0.912038
762,0.838010,0.746667,0.916575
763,0.838010,0.746667,0.912649
764,0.838010,0.746667,0.914263
765,0.838010,0.746667,0.914477
766,0.838010,0.746667,0.914106
767,0.838010,0.746667,0.912029
768,0.838010,0.746667,0.914796
769,0.838010,0.746667,0.913790
770,0.838010,0.746667,0.913297
771,0.838010,0.746667,0.913787
772,0.838010,0.746667,0.912305
773,0.838010,0.746667,0.914211
774,0.838010,0.746667,0.914505
775,0.838010,0.746667,0.916038
776,0.838010,0.746667,0.912369
777,0.838010,0.746667,0.915336
778,0.838010,0.746667,0.913680
779,0.838010,0.746667,0.913085
780,0.838010,0.746667,0.912212
781,0.838010,0.746667,0.915590
782,0.838010,0.746667,0.912186
783,0.838010,0.746667,0.914333
784,0.838010,0.746667,0.915135
785,0.838010,0.746667,0.912905
786,0.838010,0.746667,0.912037
787,0.838010,0.746667,0.913612
788,0.838010,0.746667,0.916622
789,0.838010,0.746667,0.914063
790,0.838010,0.746667,0.913195
791,0.838010,0.746667,0.913802
792,0.838010,0.746667,0.914727
793,0.838010,0.746667,0.913039
794,0.838010,0.746667,0.913292
795,0.838010,0.746667,0.913935
796,0.838010,0.746667,0.913258
797,0.838010,0.746667,0.916967
798,0.838010,0.746667,0.912325
799,0.838010,0.746667,0.912322
800,0.838010,0.746667,0.914500
801,0.838010,0.746667,0.912144
802,0.838010,0.746667,0.913108
803,0.838010,0.746667,0.913383
804,0.838010,0.746667,0.913445
805,0.838010,0.746667,0.914592
806,0.838010,0.746667,0.914760
807,0.838010,0.746667,0.912733
808,0.838010,0.746667,0.914256
809,0.838010,0.746667,0.915171
810,0.838010,0.746667,0.912534
811,0.838010,0.746667,0.913345
812,0.838010,0.746667,0.914512
813,0.838010,0.746667,0.914189
814,0.838010,0.746667,0.911986
815,0.838010,0.746667,0.914023
816,0.838010,0.746667,0.915815
817,0.838010,0.746667,0.913288
818,0.838010,0.746667,0.915098
819,0.838010,0.746667,0.912201
