epoch,train_acc,test_acc,train_pos_prob
186,0.997617,0.986200,0.999829
187,0.997617,0.986500,0.999828
188,0.997617,0.986300,0.999830
189,0.997617,0.987500,0.999832
190,0.997617,0.986400,0.999830
191,0.997617,0.986400,0.999830
192,0.997617,0.987700,0.999830
193,0.997617,0.986800,0.999828
194,0.997617,0.986900,0.999830
195,0.997600,0.987000,0.999810
196,0.997617,0.985800,0.999834
197,0.997533,0.987000,0.999716
198,0.997600,0.987100,0.999811
199,0.997600,0.985700,0.999810
200,0.997617,0.987300,0.999831
201,0.997617,0.986500,0.999834
202,0.997617,0.986100,0.999829
203,0.997617,0.987600,0.999830
204,0.997617,0.986500,0.999831
205,0.997617,0.986600,0.999830
206,0.997617,0.986700,0.999830
207,0.997617,0.986700,0.999833
208,0.997617,0.986500,0.999836
209,0.997633,0.986200,0.999843
210,0.997633,0.986200,0.999842
211,0.997633,0.987000,0.999848
212,0.997633,0.987000,0.999847
213,0.997633,0.986600,0.999848
214,0.997633,0.986500,0.999847
215,0.997633,0.986700,0.999845
216,0.997633,0.986100,0.999847
217,0.997633,0.986000,0.999849
218,0.997633,0.985900,0.999848
219,0.997633,0.986300,0.999846
220,0.997633,0.986400,0.999845
221,0.997633,0.986300,0.999849
222,0.997633,0.987100,0.999850
223,0.997633,0.986400,0.999848
224,0.997633,0.986400,0.999848
225,0.997633,0.986300,0.999847
226,0.997633,0.986400,0.999849
227,0.997633,0.986600,0.999849
228,0.997633,0.986400,0.999848
229,0.997633,0.986400,0.999849
230,0.997633,0.986000,0.999848
231,0.997633,0.986300,0.999848
232,0.997633,0.986200,0.999846
233,0.997633,0.986900,0.999846
234,0.997633,0.987300,0.999847
235,0.997633,0.986000,0.999845
236,0.997633,0.986600,0.999847
237,0.997633,0.985700,0.999848
238,0.997633,0.986100,0.999848
239,0.997633,0.985300,0.999850
240,0.997633,0.985400,0.999845
241,0.997633,0.985900,0.999847
242,0.997633,0.985400,0.999848
243,0.997633,0.985700,0.999848
244,0.997633,0.985900,0.999849
245,0.997633,0.986400,0.999849
246,0.997633,0.986200,0.999849
247,0.997633,0.985800,0.999848
248,0.997633,0.985600,0.999848
249,0.997633,0.985700,0.999849
250,0.997633,0.985500,0.999846
251,0.997633,0.985300,0.999848
252,0.997633,0.985100,0.999850
253,0.997633,0.986300,0.999842
254,0.997633,0.986100,0.999849
255,0.997633,0.986000,0.999847
256,0.997633,0.985000,0.999847
257,0.997633,0.986400,0.999847
258,0.997633,0.985800,0.999849
259,0.997633,0.986200,0.999846
260,0.997633,0.986100,0.999848
261,0.997633,0.985700,0.999845
262,0.997650,0.985700,0.999862
263,0.997650,0.986600,0.999864
264,0.997650,0.986100,0.999865
265,0.997650,0.985700,0.999863
266,0.997650,0.985900,0.999864
267,0.997650,0.985400,0.999866
268,0.997650,0.985700,0.999864
269,0.997650,0.986800,0.999863
270,0.997650,0.986000,0.999864
271,0.997650,0.985700,0.999866
272,0.997650,0.986500,0.999864
273,0.997650,0.985600,0.999865
274,0.997650,0.985900,0.999865
275,0.997650,0.986300,0.999866
276,0.997650,0.986200,0.999865
277,0.997650,0.986100,0.999863
278,0.997650,0.986000,0.999866
279,0.997650,0.985800,0.999864
280,0.997650,0.986200,0.999866
281,0.997650,0.986600,0.999866
282,0.997650,0.986000,0.999864
283,0.997650,0.985300,0.999866
284,0.997650,0.986700,0.999865
285,0.997650,0.985900,0.999865
286,0.997650,0.985400,0.999864
287,0.997650,0.985600,0.999866
288,0.997650,0.986400,0.999866
289,0.997650,0.986300,0.999866
290,0.997650,0.985500,0.999863
291,0.997650,0.985900,0.999865
292,0.997650,0.985800,0.999864
293,0.997650,0.985300,0.999862
294,0.997650,0.986600,0.999863
295,0.997650,0.985300,0.999866
296,0.997650,0.985600,0.999864
297,0.997650,0.985800,0.999868
298,0.997650,0.985100,0.999865
299,0.997650,0.985800,0.999865
300,0.997650,0.985700,0.999865
301,0.997650,0.985700,0.999865
302,0.997650,0.985800,0.999866
303,0.997650,0.985400,0.999865
304,0.997650,0.985300,0.999866
305,0.997650,0.985600,0.999865
306,0.997650,0.985300,0.999863
307,0.997650,0.985800,0.999865
308,0.997650,0.986000,0.999865
309,0.997650,0.985800,0.999865
310,0.997650,0.985500,0.999864
311,0.997650,0.985500,0.999866
312,0.997650,0.985200,0.999863
313,0.997650,0.985500,0.999865
314,0.997650,0.986300,0.999865
315,0.997650,0.985600,0.999865
316,0.997650,0.985700,0.999862
317,0.997650,0.985400,0.999865
318,0.997650,0.986900,0.999865
319,0.997650,0.985200,0.999865
320,0.997650,0.985600,0.999861
321,0.997650,0.986000,0.999866
