epoch,train_acc,test_acc,train_pos_prob
267,0.765306,0.600000,0.977143
268,0.765306,0.600000,0.977151
269,0.764031,0.600000,0.977152
270,0.765306,0.600000,0.977155
271,0.769133,0.600000,0.977564
272,0.769133,0.600000,0.977167
273,0.769133,0.600000,0.977171
274,0.769133,0.600000,0.977175
275,0.767857,0.600000,0.978482
276,0.767857,0.600000,0.977184
277,0.767857,0.600000,0.979119
278,0.766582,0.600000,0.977182
279,0.766582,0.600000,0.978478
280,0.766582,0.600000,0.977812
281,0.766582,0.600000,0.977170
282,0.767857,0.600000,0.977191
283,0.766582,0.600000,0.977173
284,0.766582,0.600000,0.977174
285,0.766582,0.600000,0.977170
286,0.766582,0.600000,0.977196
287,0.766582,0.600000,0.977191
288,0.766582,0.600000,0.978479
289,0.765306,0.600000,0.977188
290,0.766582,0.600000,0.977194
291,0.769133,0.600000,0.977201
292,0.770408,0.600000,0.977194
293,0.770408,0.600000,0.977189
294,0.770408,0.600000,0.977187
295,0.770408,0.600000,0.977186
296,0.770408,0.600000,0.977205
297,0.770408,0.600000,0.978487
298,0.770408,0.600000,0.979798
299,0.770408,0.600000,0.977201
300,0.770408,0.600000,0.978268
301,0.771684,0.600000,0.979457
302,0.770408,0.600000,0.977197
303,0.769133,0.600000,0.978500
304,0.766582,0.600000,0.977191
305,0.767857,0.600000,0.977186
306,0.769133,0.600000,0.977183
307,0.770408,0.600000,0.977187
308,0.769133,0.600000,0.978494
309,0.770408,0.600000,0.977202
310,0.771684,0.600000,0.977205
311,0.770408,0.600000,0.979464
312,0.769133,0.600000,0.978520
313,0.769133,0.600000,0.977200
314,0.765306,0.600000,0.977200
315,0.764031,0.600000,0.977817
316,0.764031,0.600000,0.978496
317,0.764031,0.600000,0.978489
318,0.764031,0.600000,0.977336
319,0.765306,0.600000,0.977196
320,0.767857,0.600000,0.977201
321,0.769133,0.600000,0.977203
322,0.770408,0.600000,0.981108
323,0.769133,0.600000,0.977203
324,0.769133,0.600000,0.977200
325,0.770408,0.600000,0.977214
326,0.767857,0.600000,0.977203
327,0.769133,0.600000,0.977209
328,0.769133,0.600000,0.977212
329,0.769133,0.600000,0.977214
330,0.770408,0.600000,0.978521
331,0.769133,0.600000,0.978540
332,0.767857,0.600000,0.977218
333,0.769133,0.600000,0.977217
334,0.769133,0.600000,0.977233
335,0.769133,0.600000,0.977213
336,0.769133,0.600000,0.977212
337,0.767857,0.600000,0.977213
338,0.767857,0.600000,0.977215
339,0.766582,0.600000,0.979576
340,0.766582,0.600000,0.977212
341,0.765306,0.600000,0.977226
342,0.765306,0.600000,0.977210
343,0.765306,0.600000,0.978511
344,0.765306,0.600000,0.977210
345,0.766582,0.600000,0.977214
346,0.766582,0.600000,0.977214
347,0.765306,0.600000,0.977217
348,0.766582,0.600000,0.977214
349,0.766582,0.600000,0.977213
350,0.766582,0.600000,0.977215
351,0.767857,0.600000,0.978888
352,0.766582,0.600000,0.978890
353,0.766582,0.600000,0.977220
354,0.766582,0.600000,0.977219
355,0.766582,0.600000,0.977218
356,0.770408,0.600000,0.977216
357,0.769133,0.600000,0.977215
358,0.770408,0.600000,0.977226
359,0.770408,0.600000,0.977214
360,0.769133,0.600000,0.978515
361,0.769133,0.600000,0.978515
362,0.769133,0.600000,0.977214
363,0.769133,0.600000,0.977212
364,0.769133,0.600000,0.978513
365,0.767857,0.600000,0.978515
366,0.766582,0.600000,0.977214
367,0.767857,0.600000,0.977214
368,0.767857,0.600000,0.978516
369,0.769133,0.600000,0.977210
370,0.769133,0.600000,0.978171
371,0.769133,0.600000,0.977212
372,0.769133,0.600000,0.977213
373,0.769133,0.600000,0.977212
374,0.769133,0.600000,0.977212
375,0.767857,0.600000,0.977212
376,0.769133,0.600000,0.977212
377,0.769133,0.600000,0.977212
378,0.769133,0.600000,0.977357
379,0.769133,0.600000,0.977211
380,0.769133,0.600000,0.978513
381,0.769133,0.600000,0.978514
382,0.769133,0.600000,0.977969
383,0.769133,0.600000,0.977216
384,0.769133,0.600000,0.977217
385,0.769133,0.600000,0.977217
386,0.769133,0.600000,0.978516
387,0.769133,0.600000,0.977214
388,0.769133,0.600000,0.977214
389,0.767857,0.600000,0.977214
390,0.767857,0.600000,0.977215
391,0.767857,0.600000,0.977215
392,0.769133,0.600000,0.978518
393,0.770408,0.600000,0.977217
394,0.769133,0.600000,0.977218
395,0.769133,0.600000,0.977220
396,0.769133,0.600000,0.977240
397,0.769133,0.600000,0.977220
398,0.769133,0.600000,0.978521
399,0.769133,0.600000,0.977219
400,0.769133,0.600000,0.978525
401,0.769133,0.600000,0.978548
402,0.769133,0.600000,0.977220
403,0.769133,0.600000,0.977221
404,0.769133,0.600000,0.978542
405,0.769133,0.600000,0.977222
406,0.769133,0.600000,0.977224
407,0.769133,0.600000,0.977220
408,0.769133,0.600000,0.977590
409,0.769133,0.600000,0.977221
410,0.769133,0.600000,0.978524
411,0.769133,0.600000,0.978280
412,0.769133,0.600000,0.978524
413,0.769133,0.600000,0.977222
414,0.767857,0.600000,0.978523
415,0.769133,0.600000,0.977222
416,0.767857,0.600000,0.978526
417,0.766582,0.600000,0.978282
418,0.767857,0.600000,0.977373
419,0.767857,0.600000,0.977222
420,0.767857,0.600000,0.977222
421,0.767857,0.600000,0.977846
422,0.767857,0.600000,0.977221
423,0.767857,0.600000,0.977221
424,0.767857,0.600000,0.977221
425,0.767857,0.600000,0.977222
426,0.767857,0.600000,0.977224
427,0.767857,0.600000,0.977224
428,0.766582,0.600000,0.978528
429,0.767857,0.600000,0.978530
430,0.767857,0.600000,0.977228
431,0.767857,0.600000,0.977228
432,0.767857,0.600000,0.978530
433,0.767857,0.600000,0.977227
434,0.769133,0.600000,0.977225
435,0.767857,0.600000,0.977225
436,0.767857,0.600000,0.979976
437,0.769133,0.600000,0.978283
438,0.769133,0.600000,0.977226
439,0.769133,0.600000,0.977372
440,0.769133,0.600000,0.977227
441,0.769133,0.600000,0.977227
442,0.769133,0.600000,0.977227
443,0.769133,0.600000,0.979490
444,0.769133,0.600000,0.977226
445,0.769133,0.600000,0.977226
446,0.769133,0.600000,0.977226
447,0.769133,0.600000,0.977238
448,0.769133,0.600000,0.978528
449,0.769133,0.600000,0.977226
450,0.767857,0.600000,0.977227
451,0.767857,0.600000,0.977227
452,0.767857,0.600000,0.977227
453,0.769133,0.600000,0.977230
454,0.769133,0.600000,0.977229
455,0.769133,0.600000,0.977245
456,0.769133,0.600000,0.978530
457,0.769133,0.600000,0.977228
458,0.769133,0.600000,0.978531
459,0.769133,0.600000,0.978549
460,0.769133,0.600000,0.977228
461,0.769133,0.600000,0.978531
462,0.769133,0.600000,0.977229
463,0.769133,0.600000,0.977230
464,0.769133,0.600000,0.977229
465,0.769133,0.600000,0.978549
466,0.769133,0.600000,0.979833
467,0.769133,0.600000,0.977227
468,0.769133,0.600000,0.977228
469,0.769133,0.600000,0.977228
470,0.769133,0.600000,0.977228
471,0.769133,0.600000,0.978189
472,0.769133,0.600000,0.977228
473,0.769133,0.600000,0.977228
474,0.769133,0.600000,0.977228
475,0.769133,0.600000,0.977228
476,0.769133,0.600000,0.977227
477,0.769133,0.600000,0.977228
478,0.769133,0.600000,0.977228
479,0.769133,0.600000,0.977228
480,0.769133,0.600000,0.977228
481,0.769133,0.600000,0.978530
482,0.767857,0.600000,0.977228
483,0.767857,0.600000,0.977231
484,0.769133,0.600000,0.980189
485,0.769133,0.600000,0.977232
486,0.769133,0.600000,0.978531
487,0.769133,0.600000,0.978531
488,0.769133,0.600000,0.977228
489,0.769133,0.600000,0.978531
490,0.769133,0.600000,0.979132
491,0.769133,0.600000,0.977241
492,0.769133,0.600000,0.977246
493,0.769133,0.600000,0.977228
494,0.769133,0.600000,0.978530
495,0.769133,0.600000,0.977240
496,0.769133,0.600000,0.978529
497,0.769133,0.600000,0.977227
498,0.769133,0.600000,0.977228
499,0.769133,0.600000,0.977228
500,0.769133,0.600000,0.977228
501,0.769133,0.600000,0.977228
502,0.769133,0.600000,0.977228
503,0.769133,0.600000,0.977228
504,0.770408,0.600000,0.979846
505,0.770408,0.600000,0.977230
506,0.769133,0.600000,0.977230
507,0.769133,0.600000,0.977230
508,0.769133,0.600000,0.977230
509,0.769133,0.600000,0.977230
510,0.769133,0.600000,0.977230
511,0.769133,0.600000,0.977599
512,0.769133,0.600000,0.977231
513,0.769133,0.600000,0.977231
514,0.769133,0.600000,0.977231
515,0.769133,0.600000,0.977231
516,0.769133,0.600000,0.979835
517,0.769133,0.600000,0.977232
518,0.769133,0.600000,0.977600
519,0.769133,0.600000,0.978534
520,0.769133,0.600000,0.977231
521,0.769133,0.600000,0.977231
522,0.769133,0.600000,0.978193
523,0.769133,0.600000,0.978551
524,0.769133,0.600000,0.977232
525,0.769133,0.600000,0.978534
526,0.769133,0.600000,0.977232
527,0.769133,0.600000,0.978534
528,0.769133,0.600000,0.977232
529,0.769133,0.600000,0.977232
530,0.769133,0.600000,0.977232
531,0.769133,0.600000,0.977235
532,0.769133,0.600000,0.977232
533,0.769133,0.600000,0.979836
534,0.769133,0.600000,0.977232
535,0.769133,0.600000,0.978288
536,0.769133,0.600000,0.977829
537,0.769133,0.600000,0.977232
538,0.769133,0.600000,0.977232
539,0.769133,0.600000,0.977232
540,0.769133,0.600000,0.978194
541,0.769133,0.600000,0.977233
542,0.769133,0.600000,0.977233
543,0.769133,0.600000,0.977250
544,0.769133,0.600000,0.978535
545,0.769133,0.600000,0.977233
546,0.769133,0.600000,0.978535
547,0.769133,0.600000,0.977233
548,0.769133,0.600000,0.978536
549,0.769133,0.600000,0.977234
550,0.769133,0.600000,0.977237
551,0.769133,0.600000,0.978536
552,0.769133,0.600000,0.977233
553,0.769133,0.600000,0.978537
554,0.769133,0.600000,0.978562
555,0.769133,0.600000,0.977233
556,0.769133,0.600000,0.977601
557,0.769133,0.600000,0.979837
558,0.769133,0.600000,0.977250
559,0.769133,0.600000,0.977232
560,0.769133,0.600000,0.977232
561,0.769133,0.600000,0.977234
562,0.769133,0.600000,0.977232
563,0.769133,0.600000,0.977760
564,0.769133,0.600000,0.977232
565,0.769133,0.600000,0.977232
566,0.769133,0.600000,0.977232
567,0.769133,0.600000,0.977232
568,0.769133,0.600000,0.977379
569,0.769133,0.600000,0.977232
570,0.769133,0.600000,0.977236
571,0.769133,0.600000,0.977232
572,0.769133,0.600000,0.977232
573,0.769133,0.600000,0.978534
574,0.769133,0.600000,0.977232
575,0.769133,0.600000,0.977232
576,0.769133,0.600000,0.982195
577,0.769133,0.600000,0.977232
578,0.769133,0.600000,0.977233
579,0.769133,0.600000,0.977232
580,0.769133,0.600000,0.977232
581,0.769133,0.600000,0.978534
582,0.769133,0.600000,0.978535
583,0.769133,0.600000,0.977233
584,0.769133,0.600000,0.978535
585,0.769133,0.600000,0.977233
586,0.769133,0.600000,0.978535
587,0.769133,0.600000,0.977233
588,0.769133,0.600000,0.977233
589,0.769133,0.600000,0.977233
590,0.769133,0.600000,0.977232
591,0.769133,0.600000,0.978289
592,0.769133,0.600000,0.978535
593,0.769133,0.600000,0.977233
594,0.769133,0.600000,0.977601
595,0.769133,0.600000,0.977233
596,0.769133,0.600000,0.978307
597,0.769133,0.600000,0.977379
598,0.769133,0.600000,0.977251
599,0.769133,0.600000,0.978194
600,0.769133,0.600000,0.977233
601,0.769133,0.600000,0.978535
602,0.769133,0.600000,0.977233
603,0.769133,0.600000,0.977235
604,0.769133,0.600000,0.977233
605,0.769133,0.600000,0.977233
606,0.769133,0.600000,0.977235
607,0.769133,0.600000,0.977251
608,0.769133,0.600000,0.977260
609,0.769133,0.600000,0.977601
610,0.769133,0.600000,0.977233
611,0.769133,0.600000,0.978535
612,0.769133,0.600000,0.977233
613,0.769133,0.600000,0.978535
614,0.769133,0.600000,0.977233
615,0.769133,0.600000,0.977233
616,0.769133,0.600000,0.977601
617,0.769133,0.600000,0.977233
618,0.769133,0.600000,0.977250
619,0.769133,0.600000,0.977235
620,0.769133,0.600000,0.977233
621,0.769133,0.600000,0.978535
622,0.769133,0.600000,0.977233
623,0.769133,0.600000,0.977233
624,0.769133,0.600000,0.977233
625,0.769133,0.600000,0.977233
626,0.769133,0.600000,0.977233
627,0.769133,0.600000,0.979838
628,0.769133,0.600000,0.977379
629,0.769133,0.600000,0.979497
630,0.769133,0.600000,0.977233
631,0.769133,0.600000,0.978535
632,0.769133,0.600000,0.978535
633,0.769133,0.600000,0.977233
634,0.769133,0.600000,0.977830
635,0.769133,0.600000,0.978553
636,0.769133,0.600000,0.977233
