epoch,train_acc,test_acc
115,0.708440,0.517600
116,0.707180,0.519300
117,0.702160,0.518700
118,0.706060,0.516700
119,0.715200,0.521000
120,0.715440,0.520800
121,0.715300,0.521400
122,0.718840,0.519600
123,0.724700,0.523900
124,0.716040,0.517900
125,0.714400,0.515800
126,0.719640,0.516200
127,0.722080,0.521000
128,0.719060,0.507800
129,0.727280,0.513300
130,0.725580,0.514600
131,0.715080,0.504400
132,0.731740,0.518000
133,0.733100,0.516500
134,0.727980,0.516700
135,0.732860,0.513700
136,0.731740,0.513200
137,0.738540,0.521700
138,0.730180,0.514100
139,0.740380,0.516700
140,0.733800,0.507800
141,0.740420,0.517100
142,0.737920,0.514100
143,0.740780,0.508800
144,0.740120,0.515200
145,0.745400,0.513400
146,0.747320,0.516800
147,0.736840,0.515800
148,0.745380,0.523200
149,0.747560,0.521600
150,0.748580,0.515200
151,0.753080,0.519300
152,0.748100,0.520800
153,0.748780,0.514200
154,0.750220,0.511800
155,0.756460,0.520500
156,0.753280,0.517900
157,0.757980,0.525400
158,0.758100,0.525700
159,0.758020,0.516000
160,0.758260,0.524700
161,0.758500,0.521600
162,0.762960,0.515300
163,0.755480,0.521700
164,0.753880,0.515200
165,0.757600,0.511300
166,0.764820,0.524900
167,0.763340,0.517600
168,0.764500,0.524900
169,0.764300,0.518200
170,0.764040,0.520400
171,0.765080,0.522600
172,0.765040,0.521700
173,0.765940,0.517900
174,0.769040,0.519000
175,0.770260,0.525800
176,0.768500,0.524000
177,0.768200,0.522900
178,0.770940,0.523100
179,0.769580,0.519000
180,0.770100,0.520800
181,0.770060,0.523400
182,0.771640,0.522400
183,0.771060,0.522600
184,0.771760,0.523200
185,0.771960,0.517100
186,0.774260,0.523400
187,0.777200,0.529200
188,0.774780,0.525300
189,0.775820,0.529600
190,0.775800,0.522100
191,0.777000,0.522600
192,0.777500,0.527300
193,0.776280,0.521600
194,0.778400,0.526700
195,0.778240,0.524900
196,0.779620,0.526900
197,0.775880,0.525400
198,0.777620,0.529100
199,0.778040,0.522400
200,0.778280,0.527900
201,0.777500,0.520100
202,0.778280,0.522500
203,0.779920,0.526100
204,0.777740,0.528900
205,0.778780,0.523200
206,0.780100,0.523800
207,0.778560,0.519900
208,0.779500,0.528500
209,0.779260,0.529700
210,0.780220,0.525000
211,0.780800,0.523100
212,0.780600,0.525400
213,0.781080,0.522900
214,0.781300,0.524300
215,0.780920,0.523800
216,0.780380,0.526400
217,0.781860,0.522500
218,0.781380,0.524500
219,0.782540,0.527100
220,0.781840,0.527300
221,0.780500,0.522900
222,0.781960,0.525700
223,0.781180,0.527200
224,0.781940,0.528200
225,0.780920,0.528700
226,0.782840,0.525500
227,0.782100,0.521200
228,0.783020,0.530400
229,0.781740,0.520800
230,0.782280,0.523900
231,0.782060,0.526500
232,0.781780,0.527300
233,0.782440,0.522700
234,0.782860,0.526800
235,0.782440,0.525100
236,0.781300,0.526000
237,0.782340,0.523800
238,0.782340,0.531500
239,0.782600,0.528200
240,0.781760,0.525500
241,0.782640,0.529100
242,0.783160,0.530300
243,0.783140,0.526300
244,0.782920,0.526600
245,0.782260,0.531300
246,0.782360,0.529400
247,0.782960,0.527300
248,0.783320,0.524000
249,0.781760,0.526100
250,0.782300,0.528400
