epoch,train_acc,test_acc
265,0.707261,0.624000
266,0.704403,0.613000
267,0.705546,0.616000
268,0.706404,0.618000
269,0.704688,0.614000
270,0.706118,0.617000
271,0.704974,0.612000
272,0.704974,0.617000
273,0.703259,0.617000
274,0.704974,0.617000
275,0.703259,0.617000
276,0.704403,0.612000
277,0.700686,0.612000
278,0.701544,0.613000
279,0.702973,0.617000
280,0.702115,0.616000
281,0.703259,0.614000
282,0.699543,0.613000
283,0.704117,0.616000
284,0.705260,0.616000
285,0.703545,0.617000
286,0.700400,0.620000
287,0.700972,0.615000
288,0.702115,0.613000
289,0.702687,0.617000
290,0.702973,0.614000
291,0.703545,0.616000
292,0.704403,0.618000
293,0.700114,0.614000
294,0.700972,0.617000
295,0.702687,0.616000
296,0.704117,0.619000
297,0.702401,0.615000
298,0.706975,0.623000
299,0.700972,0.614000
300,0.702115,0.612000
301,0.705832,0.614000
302,0.703831,0.618000
303,0.699828,0.612000
304,0.702973,0.615000
305,0.700114,0.613000
306,0.701830,0.612000
307,0.700972,0.614000
308,0.698685,0.609000
309,0.701258,0.613000
310,0.702401,0.611000
311,0.701830,0.615000
312,0.704403,0.622000
313,0.700686,0.612000
314,0.700972,0.618000
315,0.699257,0.612000
316,0.700972,0.613000
317,0.699828,0.606000
318,0.698685,0.616000
319,0.701258,0.612000
320,0.703545,0.615000
321,0.699257,0.612000
322,0.700400,0.613000
323,0.699828,0.615000
324,0.702401,0.617000
325,0.702115,0.616000
326,0.701258,0.615000
327,0.700686,0.614000
328,0.698971,0.615000
329,0.698971,0.614000
330,0.698399,0.615000
331,0.701830,0.620000
332,0.698685,0.617000
333,0.702115,0.616000
334,0.700114,0.613000
335,0.700400,0.616000
336,0.700114,0.616000
337,0.700400,0.615000
338,0.698399,0.614000
339,0.702973,0.618000
340,0.704688,0.616000
341,0.700972,0.616000
342,0.700114,0.615000
343,0.700114,0.615000
344,0.698685,0.620000
345,0.698113,0.614000
346,0.701544,0.618000
347,0.701544,0.616000
348,0.701830,0.615000
349,0.699257,0.613000
350,0.697827,0.612000
351,0.700686,0.614000
352,0.700686,0.617000
353,0.698113,0.613000
354,0.696684,0.610000
355,0.700686,0.616000
356,0.702115,0.612000
357,0.700400,0.617000
358,0.699828,0.614000
359,0.700686,0.615000
360,0.699828,0.618000
361,0.700400,0.615000
362,0.699543,0.613000
363,0.698971,0.618000
364,0.702115,0.616000
365,0.700114,0.617000
366,0.701830,0.617000
367,0.702973,0.616000
368,0.702687,0.618000
369,0.700114,0.617000
370,0.699828,0.614000
371,0.699828,0.620000
372,0.701544,0.619000
373,0.699257,0.613000
374,0.699828,0.618000
375,0.700972,0.613000
376,0.697256,0.615000
377,0.701544,0.613000
378,0.697827,0.617000
379,0.700400,0.619000
380,0.699257,0.618000
381,0.699257,0.613000
382,0.703545,0.618000
383,0.702687,0.616000
384,0.702401,0.618000
385,0.699828,0.613000
386,0.699543,0.617000
387,0.697827,0.615000
388,0.697827,0.613000
389,0.700686,0.613000
390,0.700972,0.612000
391,0.700400,0.616000
392,0.698113,0.613000
393,0.700114,0.616000
394,0.700972,0.616000
395,0.699257,0.613000
396,0.699543,0.618000
397,0.698971,0.617000
398,0.698399,0.615000
399,0.699828,0.616000
400,0.696684,0.617000
401,0.699828,0.616000
402,0.700686,0.615000
403,0.699543,0.614000
404,0.699543,0.616000
405,0.699543,0.614000
406,0.698685,0.620000
407,0.698113,0.614000
408,0.698971,0.615000
409,0.698971,0.616000
410,0.697541,0.613000
411,0.697541,0.612000
412,0.698971,0.614000
413,0.700114,0.614000
414,0.700400,0.615000
415,0.699543,0.616000
416,0.699543,0.616000
417,0.697256,0.613000
418,0.700400,0.618000
419,0.700686,0.615000
420,0.697256,0.612000
421,0.697827,0.616000
422,0.698113,0.614000
423,0.698685,0.614000
424,0.699828,0.615000
425,0.697541,0.615000
426,0.700400,0.618000
427,0.698685,0.614000
428,0.702401,0.617000
429,0.699543,0.614000
430,0.700972,0.616000
431,0.697827,0.616000
432,0.697256,0.615000
433,0.699257,0.612000
434,0.698399,0.615000
435,0.698113,0.617000
436,0.697256,0.610000
437,0.698113,0.614000
438,0.698685,0.613000
439,0.699543,0.616000
440,0.698399,0.616000
441,0.701830,0.617000
442,0.697541,0.616000
443,0.697827,0.615000
444,0.696970,0.617000
445,0.699828,0.617000
446,0.698685,0.613000
447,0.698685,0.612000
448,0.699257,0.614000
449,0.699828,0.615000
450,0.696970,0.614000
451,0.698113,0.612000
452,0.698685,0.615000
453,0.698113,0.615000
454,0.697827,0.615000
455,0.698113,0.611000
456,0.697541,0.611000
457,0.698399,0.617000
458,0.698971,0.613000
459,0.700400,0.617000
460,0.697256,0.614000
461,0.697827,0.613000
462,0.698971,0.617000
463,0.698113,0.614000
464,0.697541,0.616000
465,0.697541,0.612000
466,0.698971,0.611000
467,0.701258,0.617000
468,0.699828,0.616000
469,0.699543,0.615000
470,0.697256,0.612000
471,0.699257,0.617000
472,0.697256,0.615000
473,0.698971,0.615000
474,0.699543,0.619000
475,0.698113,0.612000
476,0.697256,0.617000
477,0.699828,0.615000
478,0.696398,0.612000
479,0.697541,0.613000
480,0.700400,0.618000
481,0.698685,0.618000
482,0.696970,0.615000
483,0.699543,0.619000
484,0.699828,0.617000
485,0.695540,0.616000
486,0.697256,0.612000
487,0.698113,0.618000
488,0.698685,0.617000
489,0.696970,0.611000
490,0.698399,0.616000
491,0.699257,0.612000
492,0.697256,0.611000
493,0.699543,0.614000
494,0.697256,0.615000
495,0.699257,0.616000
496,0.698399,0.617000
497,0.698399,0.618000
498,0.699543,0.616000
499,0.701830,0.616000
500,0.699543,0.619000
501,0.697541,0.616000
502,0.700686,0.618000
503,0.699257,0.616000
504,0.699543,0.614000
505,0.696970,0.613000
506,0.696970,0.615000
507,0.696970,0.613000
508,0.698113,0.616000
509,0.698685,0.616000
510,0.696684,0.616000
511,0.698971,0.613000
512,0.695254,0.617000
513,0.698685,0.611000
514,0.697541,0.618000
515,0.699828,0.618000
516,0.696970,0.617000
517,0.698685,0.618000
518,0.697827,0.614000
519,0.697827,0.613000
520,0.697256,0.615000
521,0.700114,0.620000
522,0.699543,0.616000
523,0.698685,0.615000
524,0.698971,0.615000
525,0.698399,0.616000
526,0.697827,0.617000
527,0.699543,0.615000
528,0.698685,0.615000
529,0.696684,0.613000
530,0.698971,0.617000
531,0.698685,0.617000
532,0.698399,0.616000
533,0.698971,0.614000
534,0.696684,0.617000
535,0.698399,0.616000
536,0.699543,0.615000
537,0.697541,0.618000
538,0.698685,0.616000
539,0.697827,0.617000
540,0.698685,0.614000
541,0.698113,0.615000
542,0.698685,0.616000
543,0.700400,0.619000
544,0.698685,0.616000
545,0.698971,0.615000
546,0.696970,0.613000
547,0.699257,0.619000
548,0.698971,0.614000
549,0.698971,0.618000
550,0.698399,0.614000
551,0.698685,0.617000
552,0.697827,0.613000
553,0.698685,0.614000
554,0.697256,0.616000
555,0.700114,0.618000
556,0.698399,0.613000
557,0.697541,0.612000
558,0.699257,0.613000
559,0.698971,0.618000
560,0.697256,0.612000
561,0.697541,0.618000
562,0.699257,0.614000
563,0.694969,0.610000
564,0.699543,0.612000
565,0.699543,0.616000
566,0.699257,0.612000
567,0.700114,0.616000
568,0.698685,0.615000
569,0.697541,0.617000
570,0.696970,0.618000
571,0.697541,0.616000
572,0.698113,0.616000
573,0.697256,0.613000
574,0.698113,0.616000
575,0.698113,0.613000
576,0.698399,0.613000
577,0.696684,0.613000
578,0.696970,0.613000
579,0.696970,0.615000
580,0.698113,0.616000
581,0.695540,0.614000
582,0.696970,0.616000
583,0.699257,0.617000
584,0.697256,0.614000
585,0.695254,0.614000
586,0.700400,0.618000
587,0.697541,0.613000
588,0.695540,0.612000
589,0.698971,0.618000
590,0.695826,0.613000
591,0.699828,0.617000
592,0.696398,0.616000
593,0.696684,0.613000
594,0.697541,0.614000
595,0.698113,0.614000
596,0.698399,0.618000
597,0.697827,0.616000
598,0.697827,0.616000
599,0.698685,0.617000
600,0.699257,0.616000
601,0.697256,0.614000
602,0.699828,0.613000
603,0.699828,0.615000
604,0.698113,0.616000
605,0.698399,0.613000
606,0.698685,0.616000
607,0.698685,0.614000
608,0.699543,0.614000
609,0.698399,0.615000
610,0.698399,0.616000
611,0.697827,0.616000
612,0.697541,0.614000
613,0.699543,0.615000
614,0.697541,0.616000
615,0.698971,0.617000
616,0.698685,0.615000
617,0.699257,0.616000
618,0.699257,0.613000
619,0.698113,0.613000
620,0.700114,0.617000
621,0.699543,0.615000
622,0.698971,0.614000
623,0.698971,0.615000
624,0.699543,0.618000
625,0.699257,0.615000
626,0.698971,0.616000
627,0.698399,0.614000
628,0.696970,0.615000
629,0.696970,0.618000
630,0.697256,0.616000
631,0.699257,0.614000
632,0.697541,0.613000
633,0.696112,0.616000
634,0.696684,0.614000
635,0.696970,0.615000
636,0.697256,0.615000
637,0.697827,0.615000
638,0.698113,0.612000
639,0.698971,0.615000
640,0.696970,0.611000
641,0.698685,0.615000
642,0.697827,0.614000
643,0.697827,0.614000
644,0.698971,0.617000
645,0.695254,0.617000
646,0.700400,0.617000
647,0.700686,0.617000
648,0.698685,0.613000
649,0.700686,0.618000
650,0.698685,0.616000
651,0.698113,0.613000
652,0.696112,0.617000
653,0.699543,0.614000
654,0.697541,0.617000
655,0.697256,0.614000
656,0.697541,0.615000
657,0.697827,0.614000
658,0.701830,0.615000
659,0.700114,0.615000
660,0.699257,0.615000
661,0.697256,0.617000
662,0.699257,0.618000
663,0.698685,0.616000
664,0.698685,0.615000
665,0.701258,0.617000
666,0.697541,0.616000
667,0.698113,0.615000
668,0.697541,0.611000
669,0.698685,0.615000
670,0.699257,0.616000
671,0.697256,0.616000
672,0.698113,0.615000
673,0.696684,0.613000
674,0.698399,0.616000
675,0.696970,0.611000
