epoch,train_acc,test_acc,train_pos_prob
186,0.785306,0.676000,0.992172
187,0.785306,0.685000,0.992182
188,0.785020,0.683000,0.991240
189,0.785306,0.691000,0.991576
190,0.785306,0.671000,0.991887
191,0.785306,0.682000,0.991885
192,0.785592,0.681000,0.992104
193,0.785592,0.680000,0.991887
194,0.785592,0.679000,0.992184
195,0.785592,0.680000,0.992187
196,0.785878,0.674000,0.992746
197,0.785878,0.674000,0.992174
198,0.785878,0.679000,0.992488
199,0.785592,0.679000,0.992488
200,0.785592,0.671000,0.992488
201,0.785592,0.679000,0.992187
202,0.785592,0.677000,0.992187
203,0.785878,0.678000,0.992788
204,0.785878,0.678000,0.992187
205,0.785878,0.672000,0.992187
206,0.785878,0.676000,0.993389
207,0.785878,0.679000,0.992488
208,0.785878,0.675000,0.992187
209,0.785878,0.681000,0.992187
210,0.785878,0.677000,0.992488
211,0.785878,0.682000,0.992488
212,0.785878,0.680000,0.992492
213,0.785878,0.679000,0.993121
214,0.785878,0.688000,0.992836
215,0.786164,0.680000,0.992750
216,0.785592,0.677000,0.993023
217,0.786164,0.684000,0.993086
218,0.786449,0.674000,0.993817
219,0.786164,0.675000,0.993175
220,0.786449,0.676000,0.993373
221,0.786449,0.679000,0.993040
222,0.786449,0.678000,0.993074
223,0.786449,0.675000,0.993987
224,0.786449,0.681000,0.993388
225,0.786449,0.680000,0.994290
226,0.786449,0.676000,0.993082
227,0.786449,0.679000,0.993689
228,0.786449,0.675000,0.993990
229,0.786449,0.675000,0.993093
230,0.786735,0.682000,0.993393
231,0.786735,0.685000,0.993398
232,0.786735,0.677000,0.993414
233,0.786735,0.680000,0.993713
234,0.786735,0.683000,0.993991
235,0.786735,0.676000,0.993739
236,0.786735,0.677000,0.994386
237,0.787021,0.676000,0.993761
238,0.787021,0.677000,0.993845
239,0.787021,0.678000,0.994077
240,0.787021,0.678000,0.994058
241,0.786735,0.677000,0.994127
242,0.787021,0.676000,0.994498
243,0.787021,0.674000,0.994576
244,0.787021,0.679000,0.994280
245,0.786735,0.679000,0.993976
246,0.787021,0.683000,0.994289
247,0.787021,0.674000,0.994591
248,0.787021,0.675000,0.993990
249,0.787021,0.675000,0.993990
250,0.787021,0.680000,0.993990
251,0.787021,0.676000,0.994291
252,0.787021,0.678000,0.993990
253,0.787021,0.675000,0.993990
254,0.787021,0.679000,0.994892
255,0.787021,0.677000,0.993990
256,0.787021,0.678000,0.994291
257,0.787021,0.678000,0.994892
258,0.787021,0.680000,0.994291
259,0.787021,0.676000,0.993990
260,0.787021,0.680000,0.994291
261,0.787021,0.675000,0.994291
262,0.787021,0.679000,0.993990
263,0.787021,0.677000,0.994892
264,0.787021,0.678000,0.993990
265,0.787021,0.679000,0.993990
266,0.787021,0.680000,0.993990
267,0.787021,0.675000,0.993990
268,0.787021,0.675000,0.994291
269,0.787021,0.677000,0.993990
270,0.787021,0.672000,0.994291
271,0.787021,0.673000,0.994591
272,0.787021,0.676000,0.993990
273,0.787021,0.678000,0.994291
274,0.787021,0.675000,0.994591
275,0.787021,0.674000,0.993990
276,0.787021,0.681000,0.993990
277,0.787021,0.677000,0.993991
278,0.787021,0.675000,0.994291
279,0.787021,0.677000,0.994592
280,0.787021,0.678000,0.993991
281,0.787021,0.676000,0.994892
282,0.787021,0.677000,0.994291
283,0.787021,0.676000,0.994591
284,0.787021,0.676000,0.993991
285,0.787021,0.678000,0.993991
286,0.787021,0.675000,0.993992
287,0.787021,0.682000,0.994292
288,0.787021,0.679000,0.994294
289,0.787021,0.678000,0.994592
290,0.787021,0.681000,0.994293
291,0.787021,0.680000,0.993993
292,0.787021,0.681000,0.994597
293,0.787021,0.679000,0.994300
294,0.787021,0.679000,0.993994
295,0.787021,0.681000,0.994007
296,0.787021,0.678000,0.994316
297,0.787021,0.680000,0.994334
298,0.787021,0.679000,0.994631
299,0.787021,0.680000,0.994066
300,0.787021,0.681000,0.994026
301,0.787021,0.678000,0.994130
302,0.787021,0.677000,0.994161
303,0.787307,0.678000,0.994291
304,0.787307,0.675000,0.995114
305,0.787593,0.675000,0.994920
306,0.787021,0.679000,0.994805
307,0.787593,0.678000,0.995055
308,0.787593,0.680000,0.994892
309,0.787593,0.678000,0.994856
310,0.787593,0.678000,0.995202
311,0.787593,0.678000,0.995543
312,0.787593,0.677000,0.994931
313,0.787593,0.678000,0.995538
314,0.787593,0.675000,0.995244
315,0.787593,0.676000,0.994962
316,0.787593,0.676000,0.995865
317,0.787593,0.674000,0.994714
318,0.787593,0.676000,0.994697
319,0.787593,0.675000,0.995250
320,0.787593,0.673000,0.995302
321,0.787593,0.675000,0.995267
322,0.787593,0.679000,0.995011
323,0.787593,0.676000,0.995294
324,0.787593,0.677000,0.995016
325,0.787593,0.679000,0.995920
326,0.787593,0.676000,0.995636
327,0.787593,0.677000,0.995052
328,0.787593,0.675000,0.995330
329,0.787593,0.673000,0.995057
330,0.787593,0.673000,0.995364
331,0.787593,0.675000,0.995046
332,0.787593,0.673000,0.995413
333,0.787593,0.671000,0.995713
334,0.787593,0.673000,0.995412
335,0.787593,0.676000,0.995138
336,0.787593,0.676000,0.995443
