epoch,train_acc,test_acc
0,0.108800,0.110800
1,0.270340,0.259800
2,0.332820,0.324100
3,0.352320,0.344100
4,0.354920,0.356000
5,0.349020,0.346500
6,0.328980,0.329400
7,0.308040,0.304200
8,0.291720,0.291600
9,0.281560,0.279700
10,0.265620,0.261600
11,0.265080,0.265000
12,0.261060,0.256300
13,0.246840,0.245600
14,0.233400,0.227900
15,0.215800,0.212100
16,0.216760,0.211000
17,0.205020,0.199500
18,0.210580,0.203600
19,0.215780,0.208500
20,0.214060,0.212100
21,0.221320,0.216400
22,0.215420,0.210400
23,0.214740,0.209900
24,0.207980,0.201700
25,0.204940,0.195100
26,0.195820,0.188200
27,0.181000,0.172600
28,0.175260,0.166800
29,0.181540,0.172500
30,0.178220,0.170300
31,0.164640,0.157000
32,0.170680,0.162400
33,0.178740,0.168000
34,0.169780,0.164300
35,0.172320,0.164300
36,0.173020,0.164200
37,0.168140,0.163100
38,0.169420,0.163400
39,0.164000,0.157100
40,0.166160,0.159400
41,0.167520,0.159900
42,0.164980,0.156600
43,0.163660,0.153900
44,0.157740,0.151000
45,0.161820,0.153500
46,0.152300,0.146100
47,0.154380,0.147800
48,0.147900,0.142400
49,0.147020,0.141400
50,0.146440,0.141300
51,0.146900,0.139100
52,0.132060,0.123800
53,0.141240,0.140100
54,0.146940,0.146100
55,0.144580,0.143300
56,0.122440,0.121500
57,0.125400,0.127200
58,0.115720,0.114700
59,0.119340,0.119800
60,0.110860,0.110300
61,0.100000,0.100000
62,0.136820,0.135800
63,0.100000,0.100000
64,0.100000,0.100000
65,0.100000,0.100000
66,0.100000,0.100000
67,0.100000,0.100000
68,0.100000,0.100000
69,0.100000,0.100000
70,0.100000,0.100000
71,0.100000,0.100000
72,0.100000,0.100000
73,0.100000,0.100000
74,0.100000,0.100000
75,0.100000,0.100000
76,0.100000,0.100000
77,0.100000,0.100000
78,0.100000,0.100000
79,0.100000,0.100000
80,0.100000,0.100000
81,0.100000,0.100000
82,0.100000,0.100000
83,0.100000,0.100000
84,0.100000,0.100000
85,0.100000,0.100000
86,0.100000,0.100000
87,0.100000,0.100000
88,0.100000,0.100000
89,0.100000,0.100000
90,0.100000,0.100000
91,0.100000,0.100000
92,0.100000,0.100000
93,0.100000,0.100000
94,0.100000,0.100000
95,0.100000,0.100000
96,0.100000,0.100000
97,0.100000,0.100000
98,0.100000,0.100000
99,0.100000,0.100000
100,0.100000,0.100000
101,0.100000,0.100000
102,0.100000,0.100000
103,0.100000,0.100000
104,0.100000,0.100000
105,0.100000,0.100000
106,0.100000,0.100000
107,0.100000,0.100000
108,0.100000,0.100000
109,0.100000,0.100000
110,0.100000,0.100000
111,0.100000,0.100000
112,0.100000,0.100000
113,0.100000,0.100000
114,0.100000,0.100000
115,0.100000,0.100000
116,0.100000,0.100000
117,0.100000,0.100000
118,0.100000,0.100000
119,0.100000,0.100000
120,0.100000,0.100000
121,0.100000,0.100000
122,0.100000,0.100000
123,0.100000,0.100000
124,0.100000,0.100000
125,0.100000,0.100000
126,0.100000,0.100000
127,0.100000,0.100000
128,0.100000,0.100000
129,0.100000,0.100000
130,0.100000,0.100000
131,0.100000,0.100000
132,0.100000,0.100000
133,0.100000,0.100000
134,0.100000,0.100000
135,0.100000,0.100000
136,0.100000,0.100000
137,0.100000,0.100000
138,0.100000,0.100000
139,0.100000,0.100000
140,0.100000,0.100000
141,0.100000,0.100000
142,0.100000,0.100000
143,0.100000,0.100000
144,0.100000,0.100000
145,0.100000,0.100000
146,0.100000,0.100000
147,0.100000,0.100000
148,0.100000,0.100000
149,0.100000,0.100000
150,0.100000,0.100000
151,0.100000,0.100000
152,0.100000,0.100000
153,0.100000,0.100000
154,0.100000,0.100000
155,0.100000,0.100000
156,0.100000,0.100000
157,0.100000,0.100000
158,0.100000,0.100000
159,0.100000,0.100000
160,0.100000,0.100000
161,0.100000,0.100000
162,0.100000,0.100000
163,0.100000,0.100000
164,0.100000,0.100000
165,0.100000,0.100000
166,0.100000,0.100000
167,0.100000,0.100000
168,0.100000,0.100000
169,0.100000,0.100000
170,0.100000,0.100000
171,0.100000,0.100000
172,0.100000,0.100000
173,0.100000,0.100000
174,0.100000,0.100000
175,0.100000,0.100000
176,0.100000,0.100000
177,0.100000,0.100000
178,0.100000,0.100000
179,0.100000,0.100000
180,0.100000,0.100000
181,0.100000,0.100000
182,0.100000,0.100000
183,0.100000,0.100000
184,0.100000,0.100000
185,0.100000,0.100000
186,0.100000,0.100000
187,0.100000,0.100000
188,0.100000,0.100000
189,0.100000,0.100000
190,0.100000,0.100000
191,0.100000,0.100000
192,0.100000,0.100000
193,0.100000,0.100000
194,0.100000,0.100000
195,0.100000,0.100000
196,0.100000,0.100000
197,0.100000,0.100000
198,0.100000,0.100000
199,0.100000,0.100000
200,0.100000,0.100000
201,0.100000,0.100000
202,0.100000,0.100000
203,0.100000,0.100000
204,0.100000,0.100000
205,0.100000,0.100000
206,0.100000,0.100000
207,0.100000,0.100000
208,0.100000,0.100000
