epoch,train_acc,test_acc
440,0.465854,0.380682
441,0.471545,0.383523
442,0.467480,0.377841
443,0.471545,0.369318
444,0.474797,0.369318
445,0.469106,0.372159
446,0.481301,0.372159
447,0.475610,0.375000
448,0.480488,0.375000
449,0.484553,0.372159
450,0.481301,0.375000
451,0.480488,0.380682
452,0.479675,0.372159
453,0.458537,0.375000
454,0.463415,0.372159
455,0.462602,0.375000
456,0.465041,0.375000
457,0.469106,0.372159
458,0.476423,0.380682
459,0.471545,0.372159
460,0.473171,0.372159
461,0.456911,0.380682
462,0.453659,0.375000
463,0.455285,0.369318
464,0.455285,0.372159
465,0.454472,0.375000
466,0.464228,0.375000
467,0.465854,0.377841
468,0.470732,0.380682
469,0.468293,0.383523
470,0.469106,0.375000
471,0.468293,0.375000
472,0.483740,0.375000
473,0.473171,0.377841
474,0.464228,0.372159
475,0.466667,0.372159
476,0.463415,0.375000
477,0.476423,0.375000
478,0.470732,0.375000
479,0.469919,0.375000
480,0.473171,0.377841
481,0.465854,0.375000
482,0.466667,0.377841
483,0.470732,0.375000
484,0.469919,0.377841
485,0.465854,0.375000
486,0.472358,0.372159
487,0.461789,0.375000
488,0.459350,0.383523
489,0.469106,0.375000
490,0.467480,0.380682
491,0.466667,0.377841
492,0.464228,0.372159
493,0.455285,0.372159
494,0.468293,0.380682
495,0.465854,0.386364
496,0.469106,0.380682
497,0.465041,0.375000
498,0.472358,0.383523
499,0.453659,0.377841
500,0.467480,0.375000
501,0.451220,0.375000
502,0.454472,0.369318
503,0.464228,0.375000
504,0.461789,0.372159
505,0.460976,0.372159
506,0.459350,0.380682
507,0.467480,0.377841
508,0.469106,0.375000
509,0.462602,0.383523
510,0.469919,0.380682
511,0.479675,0.380682
512,0.471545,0.383523
513,0.459350,0.380682
514,0.454472,0.375000
515,0.452846,0.375000
516,0.455285,0.377841
517,0.462602,0.372159
518,0.465854,0.377841
519,0.470732,0.369318
520,0.464228,0.372159
521,0.472358,0.375000
522,0.470732,0.369318
523,0.476423,0.369318
524,0.476423,0.372159
525,0.474797,0.375000
526,0.469106,0.366477
527,0.462602,0.372159
528,0.469106,0.369318
529,0.469106,0.369318
530,0.465854,0.369318
531,0.465854,0.369318
532,0.466667,0.363636
533,0.460976,0.375000
534,0.458537,0.372159
535,0.462602,0.372159
536,0.460163,0.375000
537,0.463415,0.375000
538,0.474797,0.375000
539,0.472358,0.375000
540,0.481301,0.369318
541,0.481301,0.372159
542,0.476423,0.369318
543,0.473984,0.375000
544,0.474797,0.375000
545,0.478862,0.383523
546,0.476423,0.380682
547,0.474797,0.383523
548,0.474797,0.380682
549,0.473171,0.375000
550,0.476423,0.372159
551,0.476423,0.372159
552,0.477236,0.375000
553,0.478862,0.372159
554,0.465041,0.377841
555,0.470732,0.372159
556,0.473171,0.375000
557,0.475610,0.380682
558,0.478862,0.377841
559,0.484553,0.383523
560,0.474797,0.375000
561,0.470732,0.375000
562,0.470732,0.377841
563,0.474797,0.380682
564,0.481301,0.372159
565,0.476423,0.375000
566,0.470732,0.380682
567,0.478049,0.377841
568,0.483740,0.375000
569,0.484553,0.375000
570,0.473171,0.375000
571,0.468293,0.383523
572,0.467480,0.380682
573,0.464228,0.369318
574,0.467480,0.375000
575,0.466667,0.372159
576,0.464228,0.372159
577,0.464228,0.375000
578,0.474797,0.375000
579,0.478862,0.372159
580,0.475610,0.372159
581,0.472358,0.375000
582,0.470732,0.372159
583,0.468293,0.380682
584,0.476423,0.383523
585,0.478862,0.386364
586,0.478049,0.372159
587,0.477236,0.372159
588,0.478862,0.377841
589,0.482927,0.372159
590,0.477236,0.372159
591,0.470732,0.375000
592,0.470732,0.380682
593,0.473171,0.369318
594,0.479675,0.369318
595,0.475610,0.372159
596,0.486179,0.375000
597,0.488618,0.375000
598,0.475610,0.372159
599,0.476423,0.372159
600,0.474797,0.372159
601,0.475610,0.375000
602,0.473171,0.369318
603,0.473984,0.375000
604,0.472358,0.375000
605,0.480488,0.375000
606,0.488618,0.375000
607,0.482114,0.369318
608,0.473171,0.369318
609,0.467480,0.369318
610,0.476423,0.372159
611,0.475610,0.372159
612,0.487805,0.377841
613,0.480488,0.369318
614,0.471545,0.375000
615,0.468293,0.377841
616,0.475610,0.375000
617,0.475610,0.372159
618,0.470732,0.369318
619,0.470732,0.366477
620,0.472358,0.372159
621,0.465854,0.377841
622,0.473171,0.372159
623,0.477236,0.375000
624,0.488618,0.375000
625,0.475610,0.369318
626,0.474797,0.375000
627,0.481301,0.377841
628,0.472358,0.375000
629,0.479675,0.372159
630,0.473984,0.377841
631,0.476423,0.375000
632,0.478862,0.377841
633,0.482114,0.375000
634,0.468293,0.375000
635,0.482927,0.372159
636,0.481301,0.375000
637,0.482927,0.366477
638,0.473984,0.366477
639,0.482114,0.369318
640,0.480488,0.369318
641,0.468293,0.369318
642,0.474797,0.366477
643,0.473984,0.366477
644,0.482927,0.375000
645,0.476423,0.372159
646,0.472358,0.372159
647,0.478049,0.372159
648,0.477236,0.372159
649,0.475610,0.372159
650,0.468293,0.375000
651,0.470732,0.366477
652,0.478049,0.366477
653,0.485366,0.366477
654,0.494309,0.366477
655,0.477236,0.372159
656,0.482114,0.369318
657,0.474797,0.369318
658,0.478049,0.369318
659,0.477236,0.369318
660,0.471545,0.369318
661,0.471545,0.369318
662,0.480488,0.369318
663,0.478049,0.377841
664,0.478862,0.372159
665,0.478049,0.375000
666,0.478049,0.369318
667,0.473171,0.372159
668,0.470732,0.372159
669,0.478862,0.366477
670,0.478862,0.372159
671,0.480488,0.369318
672,0.482114,0.375000
673,0.476423,0.372159
674,0.474797,0.369318
675,0.470732,0.372159
676,0.465041,0.375000
677,0.476423,0.375000
678,0.472358,0.377841
679,0.473984,0.377841
680,0.475610,0.375000
681,0.475610,0.375000
682,0.491057,0.375000
683,0.484553,0.372159
684,0.486992,0.372159
685,0.475610,0.372159
686,0.477236,0.369318
687,0.473171,0.372159
688,0.468293,0.372159
689,0.471545,0.372159
690,0.471545,0.366477
691,0.466667,0.372159
692,0.463415,0.375000
693,0.465854,0.377841
694,0.473984,0.375000
695,0.458537,0.375000
696,0.454472,0.369318
697,0.460976,0.375000
698,0.463415,0.369318
699,0.462602,0.366477
700,0.461789,0.369318
701,0.462602,0.372159
702,0.470732,0.372159
703,0.473984,0.369318
704,0.479675,0.369318
705,0.475610,0.369318
706,0.474797,0.372159
707,0.479675,0.369318
708,0.465041,0.372159
709,0.470732,0.372159
710,0.472358,0.372159
711,0.472358,0.375000
712,0.469919,0.377841
713,0.476423,0.375000
714,0.467480,0.375000
715,0.473171,0.377841
716,0.480488,0.369318
717,0.481301,0.375000
718,0.483740,0.369318
719,0.475610,0.372159
720,0.470732,0.372159
721,0.468293,0.372159
722,0.477236,0.372159
723,0.472358,0.372159
724,0.484553,0.372159
725,0.473171,0.372159
726,0.474797,0.375000
727,0.479675,0.372159
728,0.471545,0.369318
729,0.475610,0.375000
730,0.473984,0.369318
731,0.465854,0.375000
732,0.471545,0.369318
733,0.475610,0.377841
734,0.475610,0.372159
735,0.475610,0.369318
736,0.477236,0.369318
737,0.478049,0.375000
738,0.466667,0.372159
739,0.474797,0.369318
740,0.463415,0.372159
741,0.464228,0.369318
742,0.468293,0.372159
743,0.467480,0.369318
744,0.461789,0.369318
745,0.462602,0.366477
746,0.460163,0.366477
747,0.460163,0.366477
748,0.459350,0.363636
749,0.465854,0.363636
750,0.468293,0.372159
751,0.463415,0.369318
752,0.463415,0.369318
753,0.476423,0.372159
754,0.478862,0.372159
755,0.488618,0.375000
756,0.483740,0.377841
757,0.478862,0.375000
758,0.482927,0.372159
759,0.487805,0.375000
760,0.486179,0.369318
761,0.480488,0.369318
762,0.476423,0.372159
763,0.477236,0.372159
764,0.480488,0.375000
765,0.473984,0.372159
766,0.473171,0.380682
767,0.476423,0.375000
768,0.469919,0.375000
769,0.477236,0.380682
770,0.478049,0.383523
771,0.469106,0.372159
772,0.469106,0.372159
773,0.463415,0.372159
774,0.461789,0.369318
775,0.460976,0.372159
776,0.476423,0.375000
777,0.474797,0.369318
778,0.475610,0.377841
779,0.482114,0.369318
780,0.478049,0.369318
781,0.478862,0.369318
782,0.471545,0.372159
783,0.464228,0.369318
784,0.457724,0.372159
785,0.461789,0.369318
786,0.463415,0.383523
787,0.465041,0.372159
788,0.461789,0.369318
789,0.465041,0.372159
790,0.454472,0.372159
791,0.456911,0.375000
792,0.458537,0.369318
793,0.460976,0.372159
794,0.456911,0.375000
795,0.465854,0.369318
796,0.464228,0.369318
797,0.463415,0.369318
798,0.463415,0.369318
799,0.467480,0.372159
800,0.467480,0.375000
801,0.465041,0.372159
802,0.464228,0.375000
803,0.463415,0.369318
804,0.456911,0.372159
805,0.465041,0.377841
806,0.460976,0.375000
807,0.466667,0.375000
808,0.460976,0.366477
809,0.464228,0.369318
810,0.460976,0.369318
811,0.460976,0.372159
812,0.463415,0.372159
813,0.460163,0.372159
814,0.469919,0.369318
815,0.477236,0.369318
816,0.479675,0.369318
817,0.470732,0.372159
818,0.477236,0.369318
819,0.473171,0.369318
820,0.467480,0.372159
821,0.472358,0.369318
822,0.473984,0.375000
823,0.481301,0.377841
824,0.476423,0.380682
825,0.478049,0.375000
826,0.473171,0.375000
827,0.478862,0.380682
828,0.474797,0.377841
829,0.477236,0.372159
830,0.480488,0.369318
831,0.479675,0.366477
832,0.477236,0.369318
833,0.479675,0.372159
834,0.481301,0.372159
835,0.488618,0.369318
836,0.488618,0.372159
837,0.485366,0.372159
838,0.482927,0.372159
839,0.479675,0.369318
840,0.467480,0.372159
841,0.471545,0.369318
842,0.474797,0.372159
843,0.465854,0.372159
844,0.467480,0.375000
845,0.481301,0.380682
846,0.478049,0.375000
847,0.465041,0.377841
848,0.472358,0.377841
849,0.472358,0.372159
850,0.469106,0.377841
851,0.466667,0.372159
852,0.469919,0.375000
853,0.469106,0.372159
854,0.468293,0.369318
855,0.470732,0.372159
856,0.467480,0.380682
857,0.468293,0.377841
858,0.469919,0.372159
859,0.465041,0.372159
860,0.474797,0.377841
861,0.477236,0.377841
862,0.478862,0.372159
863,0.477236,0.372159
864,0.473984,0.369318
865,0.473984,0.372159
866,0.476423,0.372159
867,0.485366,0.372159
868,0.475610,0.377841
869,0.477236,0.375000
870,0.477236,0.375000
871,0.474797,0.369318
872,0.473984,0.372159
873,0.457724,0.372159
874,0.469106,0.375000
875,0.463415,0.375000
876,0.473984,0.369318
877,0.470732,0.369318
878,0.471545,0.375000
879,0.481301,0.372159
880,0.479675,0.375000
881,0.484553,0.375000
882,0.482927,0.375000
883,0.480488,0.372159
884,0.461789,0.372159
885,0.460976,0.372159
886,0.469919,0.372159
887,0.468293,0.375000
888,0.465041,0.372159
889,0.468293,0.377841
890,0.463415,0.366477
891,0.456911,0.372159
892,0.469106,0.372159
893,0.472358,0.375000
894,0.465854,0.369318
895,0.472358,0.369318
896,0.479675,0.372159
897,0.467480,0.369318
898,0.469919,0.369318
899,0.477236,0.372159
900,0.478049,0.366477
901,0.473171,0.366477
902,0.474797,0.369318
903,0.477236,0.375000
904,0.471545,0.372159
905,0.478049,0.375000
906,0.466667,0.375000
907,0.474797,0.375000
908,0.473171,0.375000
909,0.478862,0.369318
910,0.472358,0.372159
911,0.471545,0.369318
912,0.473984,0.366477
913,0.473984,0.369318
914,0.468293,0.366477
915,0.463415,0.375000
916,0.470732,0.375000
917,0.471545,0.372159
918,0.464228,0.383523
919,0.458537,0.372159
920,0.459350,0.369318
921,0.469106,0.375000
922,0.465854,0.375000
923,0.470732,0.377841
924,0.461789,0.372159
925,0.472358,0.369318
926,0.466667,0.372159
927,0.479675,0.375000
928,0.479675,0.369318
929,0.470732,0.369318
930,0.473171,0.372159
931,0.474797,0.369318
932,0.477236,0.369318
933,0.477236,0.375000
934,0.474797,0.372159
935,0.478862,0.372159
936,0.489431,0.375000
937,0.482927,0.377841
938,0.481301,0.377841
939,0.473984,0.380682
940,0.467480,0.380682
941,0.473984,0.369318
942,0.476423,0.369318
943,0.473171,0.369318
944,0.464228,0.372159
945,0.468293,0.375000
946,0.465854,0.375000
947,0.468293,0.372159
948,0.474797,0.377841
949,0.468293,0.375000
950,0.478049,0.372159
951,0.467480,0.383523
952,0.463415,0.372159
953,0.456911,0.372159
954,0.456098,0.375000
955,0.471545,0.375000
956,0.481301,0.372159
957,0.473171,0.372159
958,0.465041,0.369318
959,0.465041,0.372159
960,0.465041,0.372159
961,0.473984,0.372159
962,0.473171,0.369318
963,0.470732,0.369318
964,0.469919,0.372159
965,0.483740,0.375000
966,0.467480,0.372159
967,0.469106,0.372159
968,0.466667,0.377841
969,0.468293,0.386364
970,0.460163,0.380682
971,0.469106,0.377841
972,0.465854,0.377841
973,0.465854,0.377841
974,0.469106,0.375000
975,0.475610,0.377841
976,0.474797,0.375000
977,0.482114,0.377841
978,0.475610,0.377841
979,0.479675,0.377841
980,0.488618,0.377841
981,0.476423,0.377841
982,0.470732,0.369318
983,0.486179,0.377841
984,0.477236,0.377841
985,0.478862,0.377841
986,0.471545,0.375000
987,0.477236,0.380682
988,0.482114,0.377841
989,0.481301,0.377841
990,0.478862,0.375000
991,0.475610,0.375000
992,0.475610,0.375000
993,0.478049,0.372159
994,0.469106,0.375000
995,0.466667,0.380682
996,0.471545,0.375000
997,0.470732,0.375000
998,0.477236,0.372159
999,0.477236,0.377841
1000,0.473984,0.369318
