epoch,train_acc,test_acc,train_pos_prob
186,0.736421,0.677000,0.917678
187,0.705260,0.639000,0.905817
188,0.744711,0.667000,0.916691
189,0.695826,0.643000,0.923131
190,0.708977,0.641000,0.921224
191,0.663808,0.616000,0.922911
192,0.685249,0.626000,0.925097
193,0.735849,0.670000,0.927304
194,0.704688,0.646000,0.924787
195,0.633219,0.588000,0.922153
196,0.674099,0.634000,0.918885
197,0.728130,0.671000,0.932616
198,0.670097,0.607000,0.924145
199,0.704688,0.672000,0.924899
200,0.732419,0.663000,0.922435
201,0.682104,0.605000,0.926759
202,0.682104,0.619000,0.926203
203,0.663236,0.608000,0.935072
204,0.704117,0.637000,0.930633
205,0.692967,0.630000,0.933178
206,0.720983,0.654000,0.937439
207,0.717553,0.655000,0.939802
208,0.670383,0.601000,0.932624
209,0.667238,0.624000,0.937461
210,0.678102,0.630000,0.941710
211,0.670955,0.600000,0.940503
212,0.706975,0.648000,0.945277
213,0.715266,0.659000,0.943476
214,0.628359,0.588000,0.941777
215,0.703545,0.648000,0.946733
216,0.718411,0.656000,0.949493
217,0.663236,0.611000,0.950141
218,0.705546,0.630000,0.950506
219,0.657519,0.595000,0.947909
220,0.683819,0.639000,0.951270
221,0.742710,0.664000,0.951880
222,0.682390,0.621000,0.952834
223,0.657519,0.600000,0.950522
224,0.726987,0.677000,0.955603
225,0.710406,0.644000,0.954687
226,0.662664,0.597000,0.955088
227,0.705546,0.640000,0.955628
228,0.683533,0.609000,0.957468
229,0.700972,0.631000,0.958614
230,0.700686,0.640000,0.959197
231,0.700114,0.611000,0.956699
232,0.673242,0.628000,0.955298
233,0.698399,0.626000,0.960100
234,0.663522,0.595000,0.959438
235,0.709834,0.628000,0.961806
236,0.664951,0.614000,0.961024
237,0.702401,0.639000,0.962858
238,0.668954,0.620000,0.961266
239,0.678102,0.634000,0.963225
240,0.688965,0.641000,0.961882
241,0.687822,0.635000,0.964540
242,0.654946,0.593000,0.963947
243,0.705832,0.632000,0.964781
244,0.697541,0.628000,0.964204
245,0.701258,0.616000,0.964632
246,0.702401,0.642000,0.967625
247,0.701544,0.633000,0.966419
248,0.690395,0.605000,0.966604
249,0.717267,0.638000,0.966264
250,0.719840,0.643000,0.966986
251,0.659520,0.603000,0.966072
252,0.724128,0.640000,0.971985
253,0.695826,0.641000,0.969803
254,0.682676,0.617000,0.972131
255,0.715838,0.637000,0.972680
256,0.692682,0.623000,0.970241
257,0.680103,0.606000,0.972520
258,0.708119,0.624000,0.973583
259,0.667238,0.604000,0.973475
260,0.667524,0.599000,0.973549
261,0.693539,0.598000,0.972288
262,0.685820,0.618000,0.973231
263,0.668668,0.614000,0.973559
264,0.675243,0.613000,0.972912
265,0.686678,0.619000,0.974014
266,0.682104,0.619000,0.973266
267,0.693825,0.604000,0.971786
268,0.711264,0.637000,0.974623
269,0.724128,0.642000,0.974286
270,0.678388,0.604000,0.975082
