epoch,train_acc,test_acc,train_pos_prob
0,0.036990,0.026667,0.124151
1,0.036990,0.040000,0.126108
2,0.047194,0.040000,0.136635
3,0.067602,0.048889,0.149380
4,0.094388,0.071111,0.167945
5,0.144133,0.088889,0.190451
6,0.196429,0.146667,0.218538
7,0.258929,0.195556,0.247443
8,0.320153,0.253333,0.280602
9,0.382653,0.297778,0.313791
10,0.440051,0.324444,0.346335
11,0.494898,0.382222,0.381065
12,0.531888,0.431111,0.411280
13,0.563776,0.462222,0.438420
14,0.585459,0.497778,0.464154
15,0.600765,0.515556,0.485715
16,0.632653,0.528889,0.507646
17,0.636480,0.546667,0.522781
18,0.647959,0.568889,0.541190
19,0.661990,0.568889,0.553188
20,0.661990,0.568889,0.565086
21,0.663265,0.577778,0.576342
22,0.664541,0.577778,0.584645
23,0.673469,0.582222,0.594143
24,0.679847,0.582222,0.601999
25,0.677296,0.582222,0.608010
26,0.674745,0.586667,0.615396
27,0.677296,0.586667,0.618151
28,0.676020,0.591111,0.622756
29,0.678571,0.595556,0.627408
30,0.679847,0.600000,0.632740
31,0.677296,0.595556,0.636825
32,0.677296,0.595556,0.639280
33,0.676020,0.595556,0.640981
34,0.678571,0.595556,0.644447
35,0.677296,0.586667,0.646819
36,0.679847,0.586667,0.650033
37,0.682398,0.591111,0.653842
38,0.686224,0.591111,0.654386
39,0.684949,0.586667,0.655602
40,0.686224,0.586667,0.657762
41,0.684949,0.586667,0.661303
42,0.687500,0.582222,0.661825
43,0.687500,0.577778,0.663950
44,0.686224,0.573333,0.664168
45,0.686224,0.582222,0.666309
46,0.686224,0.586667,0.669681
47,0.687500,0.586667,0.669149
48,0.687500,0.586667,0.670345
49,0.687500,0.586667,0.669882
50,0.687500,0.586667,0.676637
51,0.686224,0.586667,0.674266
52,0.686224,0.582222,0.674089
53,0.686224,0.582222,0.673931
54,0.683673,0.582222,0.675179
55,0.683673,0.582222,0.677443
56,0.683673,0.582222,0.679058
57,0.682398,0.586667,0.679813
58,0.682398,0.586667,0.677627
59,0.682398,0.586667,0.683577
60,0.681122,0.586667,0.683115
61,0.679847,0.586667,0.683695
62,0.679847,0.586667,0.682570
63,0.678571,0.586667,0.682547
64,0.679847,0.586667,0.686209
65,0.678571,0.591111,0.687515
66,0.678571,0.591111,0.684542
67,0.677296,0.591111,0.686198
68,0.677296,0.591111,0.688791
69,0.677296,0.586667,0.688360
70,0.677296,0.586667,0.688953
71,0.676020,0.586667,0.688440
72,0.677296,0.586667,0.689131
73,0.678571,0.586667,0.691587
74,0.677296,0.586667,0.690159
75,0.678571,0.586667,0.690725
76,0.677296,0.586667,0.690149
77,0.676020,0.586667,0.691344
78,0.676020,0.586667,0.691933
79,0.676020,0.586667,0.694679
80,0.676020,0.586667,0.692131
81,0.676020,0.586667,0.693645
82,0.674745,0.586667,0.693552
83,0.674745,0.586667,0.695069
84,0.674745,0.586667,0.695114
85,0.674745,0.586667,0.696170
86,0.674745,0.586667,0.694653
87,0.674745,0.586667,0.696950
88,0.674745,0.586667,0.694831
89,0.674745,0.586667,0.694530
90,0.674745,0.586667,0.696551
91,0.674745,0.586667,0.695590
92,0.674745,0.582222,0.697794
93,0.674745,0.582222,0.699132
94,0.673469,0.582222,0.697315
95,0.673469,0.582222,0.696963
96,0.673469,0.582222,0.697236
97,0.673469,0.582222,0.699286
98,0.673469,0.582222,0.696339
99,0.673469,0.582222,0.698947
100,0.672194,0.582222,0.698185
101,0.672194,0.582222,0.700163
102,0.672194,0.582222,0.698156
103,0.672194,0.582222,0.697679
104,0.672194,0.582222,0.697117
105,0.673469,0.582222,0.701540
106,0.673469,0.582222,0.700040
107,0.673469,0.582222,0.700548
108,0.673469,0.582222,0.700232
109,0.673469,0.586667,0.699938
110,0.673469,0.586667,0.701701
111,0.673469,0.586667,0.702828
112,0.673469,0.582222,0.700877
113,0.673469,0.586667,0.700052
114,0.673469,0.586667,0.701619
115,0.673469,0.586667,0.703171
116,0.670918,0.586667,0.702008
117,0.670918,0.586667,0.699031
118,0.670918,0.586667,0.702155
119,0.670918,0.586667,0.701486
120,0.670918,0.586667,0.702029
121,0.670918,0.586667,0.700903
122,0.672194,0.586667,0.702605
123,0.672194,0.586667,0.701357
124,0.672194,0.586667,0.701870
125,0.672194,0.586667,0.703021
126,0.672194,0.586667,0.704449
127,0.672194,0.586667,0.703165
128,0.672194,0.586667,0.702855
129,0.672194,0.586667,0.701657
130,0.672194,0.586667,0.705560
131,0.672194,0.586667,0.702905
132,0.672194,0.586667,0.703871
133,0.672194,0.586667,0.705052
134,0.672194,0.586667,0.703403
135,0.672194,0.586667,0.702488
136,0.672194,0.586667,0.704390
137,0.672194,0.586667,0.703431
138,0.672194,0.586667,0.702385
139,0.672194,0.586667,0.706151
140,0.672194,0.586667,0.704719
141,0.672194,0.586667,0.705535
142,0.672194,0.586667,0.703741
143,0.672194,0.586667,0.703103
144,0.672194,0.586667,0.704209
145,0.672194,0.586667,0.704945
146,0.672194,0.586667,0.703223
147,0.672194,0.586667,0.705527
148,0.672194,0.586667,0.708641
149,0.672194,0.582222,0.704878
150,0.672194,0.582222,0.707376
151,0.672194,0.582222,0.705064
152,0.672194,0.582222,0.704462
153,0.672194,0.582222,0.705060
154,0.672194,0.582222,0.705416
155,0.672194,0.582222,0.704973
156,0.672194,0.582222,0.704340
157,0.672194,0.582222,0.706614
158,0.672194,0.582222,0.706482
159,0.672194,0.582222,0.706095
160,0.672194,0.582222,0.705222
161,0.672194,0.582222,0.705233
162,0.672194,0.582222,0.705291
163,0.672194,0.582222,0.705190
164,0.672194,0.582222,0.707245
165,0.672194,0.582222,0.705573
166,0.672194,0.582222,0.707589
167,0.672194,0.582222,0.707438
168,0.672194,0.582222,0.706414
169,0.672194,0.582222,0.706426
170,0.670918,0.582222,0.706483
171,0.670918,0.582222,0.705771
172,0.670918,0.582222,0.707231
173,0.672194,0.582222,0.708692
174,0.672194,0.582222,0.707991
175,0.670918,0.582222,0.706590
176,0.670918,0.582222,0.706660
177,0.670918,0.582222,0.709002
178,0.670918,0.582222,0.709904
179,0.670918,0.582222,0.706632
180,0.670918,0.582222,0.707677
181,0.670918,0.582222,0.708177
182,0.670918,0.582222,0.707757
183,0.670918,0.582222,0.707771
184,0.670918,0.582222,0.709175
185,0.672194,0.582222,0.706698
186,0.672194,0.582222,0.707190
187,0.672194,0.582222,0.710419
188,0.672194,0.582222,0.707364
189,0.672194,0.582222,0.708460
190,0.672194,0.582222,0.707832
191,0.672194,0.582222,0.708725
192,0.672194,0.582222,0.707128
193,0.670918,0.582222,0.707723
194,0.670918,0.582222,0.707321
195,0.670918,0.582222,0.707435
196,0.672194,0.582222,0.707243
197,0.672194,0.582222,0.706476
198,0.672194,0.582222,0.708207
199,0.670918,0.582222,0.709499
200,0.672194,0.582222,0.706193
201,0.672194,0.582222,0.706977
202,0.672194,0.582222,0.706752
203,0.670918,0.582222,0.707447
204,0.672194,0.582222,0.708781
205,0.672194,0.582222,0.709906
206,0.672194,0.582222,0.710033
207,0.672194,0.582222,0.706542
208,0.672194,0.582222,0.707841
209,0.672194,0.582222,0.710276
210,0.672194,0.582222,0.710416
211,0.672194,0.582222,0.707985
212,0.672194,0.582222,0.707867
213,0.672194,0.582222,0.708359
214,0.672194,0.582222,0.707360
215,0.672194,0.582222,0.707396
216,0.672194,0.582222,0.708372
217,0.672194,0.582222,0.709411
218,0.672194,0.582222,0.709575
219,0.672194,0.582222,0.707715
220,0.672194,0.582222,0.709835
221,0.672194,0.582222,0.707435
222,0.672194,0.582222,0.705278
223,0.672194,0.582222,0.710050
224,0.672194,0.582222,0.706053
225,0.672194,0.582222,0.708070
226,0.672194,0.582222,0.709416
227,0.672194,0.582222,0.708248
228,0.672194,0.582222,0.708416
229,0.672194,0.582222,0.707548
230,0.672194,0.582222,0.708119
231,0.672194,0.582222,0.708113
232,0.672194,0.582222,0.707301
233,0.672194,0.582222,0.706710
234,0.672194,0.582222,0.709697
235,0.672194,0.582222,0.708244
236,0.672194,0.582222,0.707314
237,0.672194,0.582222,0.705783
238,0.672194,0.582222,0.707604
239,0.672194,0.582222,0.709978
240,0.672194,0.582222,0.708126
241,0.672194,0.582222,0.709339
242,0.672194,0.577778,0.708461
243,0.672194,0.577778,0.707389
244,0.672194,0.582222,0.707161
245,0.672194,0.582222,0.710373
246,0.672194,0.577778,0.708094
247,0.672194,0.577778,0.708693
248,0.672194,0.577778,0.709335
249,0.672194,0.577778,0.710383
250,0.672194,0.577778,0.708207
251,0.672194,0.577778,0.708727
252,0.672194,0.577778,0.709009
253,0.672194,0.577778,0.709183
254,0.672194,0.577778,0.710336
255,0.672194,0.577778,0.709855
256,0.672194,0.577778,0.706948
257,0.672194,0.577778,0.709475
258,0.672194,0.573333,0.708978
259,0.672194,0.573333,0.709827
260,0.672194,0.573333,0.710429
261,0.672194,0.573333,0.709576
262,0.672194,0.573333,0.708611
263,0.672194,0.573333,0.709252
264,0.672194,0.573333,0.709744
265,0.672194,0.573333,0.709944
266,0.672194,0.573333,0.708716
267,0.672194,0.573333,0.707980
268,0.672194,0.573333,0.706357
269,0.672194,0.573333,0.707184
270,0.672194,0.573333,0.707836
271,0.672194,0.573333,0.710504
272,0.672194,0.573333,0.708099
273,0.672194,0.573333,0.708418
274,0.672194,0.573333,0.707500
275,0.672194,0.573333,0.710400
276,0.672194,0.573333,0.710206
277,0.672194,0.573333,0.709310
278,0.672194,0.573333,0.711133
279,0.672194,0.573333,0.709999
280,0.672194,0.573333,0.709313
281,0.672194,0.573333,0.708796
282,0.672194,0.573333,0.706653
283,0.672194,0.573333,0.710315
284,0.672194,0.573333,0.708121
285,0.672194,0.573333,0.709523
286,0.672194,0.573333,0.708371
287,0.672194,0.573333,0.710263
288,0.672194,0.573333,0.706829
289,0.672194,0.573333,0.709196
290,0.672194,0.573333,0.710798
291,0.672194,0.573333,0.710719
292,0.672194,0.573333,0.708770
293,0.672194,0.573333,0.708838
294,0.672194,0.573333,0.709088
295,0.672194,0.573333,0.710222
296,0.672194,0.573333,0.709011
297,0.672194,0.573333,0.709888
298,0.672194,0.573333,0.710477
299,0.672194,0.573333,0.709051
300,0.672194,0.573333,0.709186
301,0.672194,0.573333,0.710761
302,0.672194,0.573333,0.709490
303,0.672194,0.573333,0.708025
304,0.672194,0.573333,0.708482
305,0.672194,0.573333,0.709316
306,0.672194,0.573333,0.711808
307,0.672194,0.573333,0.708650
308,0.672194,0.573333,0.710240
309,0.672194,0.573333,0.707779
310,0.672194,0.573333,0.708683
311,0.672194,0.573333,0.708894
312,0.672194,0.573333,0.713131
313,0.672194,0.573333,0.708803
314,0.672194,0.573333,0.708412
315,0.672194,0.573333,0.710629
316,0.672194,0.573333,0.709913
317,0.672194,0.573333,0.710460
318,0.672194,0.573333,0.710476
319,0.672194,0.573333,0.710196
320,0.672194,0.573333,0.710813
321,0.672194,0.573333,0.707596
322,0.672194,0.573333,0.711272
323,0.672194,0.573333,0.708142
324,0.672194,0.573333,0.707215
325,0.672194,0.573333,0.708239
326,0.672194,0.573333,0.708673
327,0.672194,0.573333,0.710740
328,0.672194,0.573333,0.707084
329,0.672194,0.573333,0.707486
330,0.672194,0.573333,0.708823
331,0.672194,0.573333,0.710136
332,0.672194,0.573333,0.707961
333,0.672194,0.573333,0.709957
334,0.672194,0.573333,0.708915
335,0.672194,0.573333,0.709520
336,0.672194,0.573333,0.709937
337,0.672194,0.573333,0.708957
338,0.672194,0.573333,0.709215
339,0.672194,0.573333,0.710609
340,0.672194,0.573333,0.709943
341,0.672194,0.573333,0.711692
342,0.672194,0.573333,0.708421
343,0.672194,0.573333,0.711162
344,0.672194,0.573333,0.709921
345,0.672194,0.573333,0.709081
346,0.672194,0.573333,0.709977
347,0.672194,0.573333,0.709724
348,0.672194,0.573333,0.710682
349,0.672194,0.573333,0.708660
350,0.672194,0.573333,0.708401
351,0.672194,0.573333,0.710646
352,0.672194,0.573333,0.710256
353,0.672194,0.573333,0.707955
354,0.672194,0.573333,0.709076
355,0.672194,0.573333,0.708762
356,0.672194,0.573333,0.709688
357,0.672194,0.573333,0.707590
358,0.672194,0.573333,0.709317
359,0.672194,0.573333,0.708735
360,0.672194,0.573333,0.710617
361,0.672194,0.573333,0.712809
362,0.672194,0.573333,0.708442
363,0.672194,0.573333,0.709162
364,0.672194,0.573333,0.708441
365,0.672194,0.573333,0.709040
366,0.672194,0.573333,0.711762
367,0.672194,0.573333,0.709732
368,0.672194,0.573333,0.711900
369,0.672194,0.573333,0.710024
370,0.672194,0.573333,0.711758
371,0.672194,0.573333,0.710271
372,0.672194,0.573333,0.709797
373,0.672194,0.573333,0.707465
374,0.672194,0.573333,0.707886
375,0.672194,0.573333,0.708656
376,0.672194,0.573333,0.709351
377,0.672194,0.573333,0.711206
378,0.672194,0.573333,0.710082
379,0.672194,0.573333,0.708710
380,0.672194,0.573333,0.710021
381,0.672194,0.573333,0.708724
382,0.672194,0.573333,0.710503
383,0.672194,0.573333,0.709997
384,0.672194,0.573333,0.710608
385,0.672194,0.573333,0.711308
386,0.672194,0.573333,0.708780
387,0.672194,0.573333,0.711154
388,0.672194,0.573333,0.709191
389,0.672194,0.573333,0.709925
390,0.672194,0.573333,0.710731
391,0.672194,0.573333,0.709946
392,0.672194,0.573333,0.708581
393,0.672194,0.573333,0.709075
394,0.672194,0.573333,0.709423
395,0.672194,0.573333,0.711784
396,0.672194,0.573333,0.711364
397,0.672194,0.573333,0.708779
398,0.672194,0.573333,0.710041
399,0.672194,0.573333,0.707769
400,0.672194,0.573333,0.709247
401,0.672194,0.573333,0.712456
402,0.672194,0.573333,0.711842
403,0.672194,0.573333,0.708955
404,0.672194,0.573333,0.711345
405,0.672194,0.573333,0.710376
406,0.672194,0.573333,0.710097
407,0.672194,0.573333,0.708310
408,0.672194,0.573333,0.711211
409,0.672194,0.573333,0.708816
410,0.672194,0.573333,0.709137
411,0.672194,0.573333,0.710335
412,0.672194,0.573333,0.709295
413,0.672194,0.573333,0.706728
414,0.672194,0.573333,0.710469
415,0.672194,0.573333,0.711100
416,0.672194,0.573333,0.711747
417,0.672194,0.573333,0.710905
418,0.672194,0.573333,0.710824
419,0.672194,0.573333,0.710292
420,0.672194,0.573333,0.709136
421,0.672194,0.573333,0.711421
422,0.672194,0.573333,0.709582
423,0.672194,0.573333,0.709679
424,0.672194,0.573333,0.711729
425,0.672194,0.573333,0.708043
426,0.672194,0.573333,0.708532
427,0.672194,0.573333,0.707940
428,0.672194,0.573333,0.710136
429,0.672194,0.573333,0.709253
430,0.672194,0.573333,0.710051
431,0.672194,0.573333,0.710867
432,0.672194,0.573333,0.709492
433,0.672194,0.573333,0.710959
434,0.672194,0.573333,0.712546
435,0.672194,0.573333,0.709388
436,0.672194,0.573333,0.711193
437,0.672194,0.573333,0.709392
438,0.672194,0.573333,0.708671
439,0.672194,0.573333,0.709818
440,0.672194,0.573333,0.709328
441,0.672194,0.573333,0.709703
442,0.672194,0.573333,0.709129
443,0.672194,0.573333,0.710927
444,0.672194,0.573333,0.709285
445,0.672194,0.573333,0.710046
446,0.672194,0.573333,0.711428
447,0.672194,0.573333,0.709365
448,0.672194,0.573333,0.709796
449,0.672194,0.573333,0.708598
450,0.672194,0.573333,0.709143
451,0.672194,0.573333,0.709939
452,0.672194,0.573333,0.709234
453,0.672194,0.573333,0.710580
454,0.672194,0.573333,0.708485
455,0.672194,0.573333,0.709960
456,0.672194,0.573333,0.712729
457,0.672194,0.573333,0.707650
458,0.672194,0.573333,0.711266
459,0.672194,0.573333,0.709445
460,0.672194,0.573333,0.708888
461,0.672194,0.573333,0.710993
462,0.672194,0.573333,0.710362
463,0.672194,0.573333,0.709265
464,0.672194,0.573333,0.711441
465,0.672194,0.573333,0.708795
466,0.672194,0.573333,0.711112
467,0.672194,0.573333,0.709736
468,0.672194,0.573333,0.710268
469,0.672194,0.573333,0.708588
470,0.672194,0.573333,0.709894
471,0.672194,0.573333,0.710067
472,0.672194,0.573333,0.711368
473,0.672194,0.573333,0.709937
474,0.672194,0.573333,0.709867
475,0.672194,0.573333,0.709265
476,0.672194,0.573333,0.711415
477,0.672194,0.573333,0.709487
