epoch,train_acc,test_acc
117,0.369640,0.329000
118,0.362400,0.319500
119,0.363880,0.321800
120,0.361720,0.317400
121,0.359100,0.312500
122,0.336440,0.294300
123,0.363900,0.317600
124,0.358180,0.311700
125,0.361840,0.317600
126,0.352700,0.307000
127,0.363920,0.314100
128,0.359460,0.313900
129,0.362560,0.313700
130,0.365540,0.315900
131,0.373820,0.326000
132,0.346820,0.299900
133,0.376780,0.330200
134,0.364500,0.314100
135,0.360240,0.304800
136,0.352720,0.300200
137,0.373960,0.324000
138,0.365760,0.310100
139,0.374180,0.323100
140,0.379360,0.323200
141,0.368580,0.314600
142,0.368300,0.316800
143,0.382640,0.325200
144,0.379300,0.319700
145,0.378660,0.314600
146,0.379920,0.317500
147,0.394560,0.327800
148,0.383860,0.320100
149,0.372720,0.311800
150,0.381800,0.318000
151,0.377440,0.315600
152,0.386760,0.319000
153,0.378060,0.311300
154,0.395280,0.326300
155,0.383900,0.320800
156,0.386380,0.319800
157,0.388780,0.325300
158,0.403600,0.334500
159,0.395720,0.330200
160,0.390740,0.319600
161,0.384680,0.309800
162,0.400920,0.332200
163,0.391320,0.321900
164,0.394640,0.323100
165,0.377640,0.298300
166,0.398500,0.326500
167,0.399340,0.328100
168,0.395100,0.326300
169,0.399500,0.324300
170,0.385020,0.317000
171,0.390000,0.315200
172,0.394660,0.319500
173,0.394780,0.318900
174,0.405460,0.323400
175,0.404180,0.329800
176,0.403860,0.330700
177,0.399080,0.322800
178,0.393880,0.327900
179,0.408060,0.325200
180,0.406960,0.328200
181,0.410000,0.331200
182,0.398620,0.318600
183,0.403100,0.320700
184,0.414560,0.334700
185,0.410940,0.331800
186,0.406080,0.322600
187,0.403040,0.320800
188,0.417860,0.332900
189,0.414400,0.337100
190,0.399400,0.317400
191,0.413040,0.332400
192,0.415980,0.329900
193,0.416960,0.332900
194,0.419280,0.335500
195,0.420000,0.336200
196,0.418080,0.327600
197,0.418720,0.334900
198,0.418720,0.335300
199,0.416720,0.331200
200,0.411940,0.330600
201,0.417300,0.331900
202,0.415000,0.335700
203,0.414900,0.325800
204,0.423940,0.337300
205,0.419840,0.336400
206,0.419840,0.331100
207,0.416180,0.326900
208,0.410160,0.325300
209,0.419380,0.328100
210,0.424400,0.334900
211,0.423380,0.330600
212,0.425420,0.339000
213,0.427920,0.342500
214,0.429460,0.341400
215,0.422240,0.331100
216,0.427340,0.339700
217,0.429420,0.339900
218,0.424860,0.333700
219,0.427340,0.335800
220,0.424000,0.338600
221,0.429380,0.337700
222,0.426220,0.335500
223,0.430120,0.336900
224,0.429500,0.336400
225,0.422800,0.331800
226,0.431100,0.338800
227,0.437380,0.342900
228,0.437360,0.334700
229,0.437480,0.340800
230,0.432560,0.335900
231,0.434240,0.338100
232,0.429200,0.338400
233,0.432880,0.338900
234,0.431080,0.336700
235,0.433580,0.336200
236,0.439640,0.338300
237,0.437360,0.339200
238,0.437660,0.340700
239,0.430700,0.335800
240,0.437700,0.339100
241,0.435700,0.340300
242,0.437180,0.337500
243,0.437180,0.337500
244,0.439480,0.338700
245,0.431960,0.336600
246,0.435740,0.340700
247,0.438960,0.341300
248,0.440460,0.336800
249,0.441700,0.342300
250,0.445860,0.341300
