epoch,train_acc,test_acc
349,0.294309,0.281250
350,0.292683,0.281250
351,0.293496,0.278409
352,0.294309,0.281250
353,0.293496,0.278409
354,0.295935,0.281250
355,0.294309,0.281250
356,0.293496,0.284091
357,0.293496,0.281250
358,0.294309,0.281250
359,0.294309,0.281250
360,0.293496,0.281250
361,0.291870,0.278409
362,0.294309,0.278409
363,0.292683,0.278409
364,0.294309,0.278409
365,0.294309,0.281250
366,0.294309,0.281250
367,0.294309,0.278409
368,0.292683,0.278409
369,0.293496,0.281250
370,0.294309,0.284091
371,0.295122,0.281250
372,0.294309,0.284091
373,0.295935,0.281250
374,0.293496,0.278409
375,0.292683,0.281250
376,0.291057,0.278409
377,0.292683,0.281250
378,0.291870,0.281250
379,0.292683,0.278409
380,0.294309,0.281250
381,0.295935,0.281250
382,0.295122,0.281250
383,0.294309,0.278409
384,0.294309,0.281250
385,0.294309,0.281250
386,0.295122,0.278409
387,0.295122,0.281250
388,0.295935,0.278409
389,0.295122,0.281250
390,0.294309,0.281250
391,0.295122,0.281250
392,0.295122,0.281250
393,0.295122,0.281250
394,0.293496,0.281250
395,0.292683,0.284091
396,0.292683,0.278409
397,0.294309,0.281250
398,0.293496,0.278409
399,0.293496,0.281250
400,0.290244,0.278409
401,0.292683,0.281250
402,0.293496,0.281250
403,0.295122,0.281250
404,0.293496,0.281250
405,0.293496,0.281250
406,0.292683,0.281250
407,0.292683,0.281250
408,0.291870,0.281250
409,0.292683,0.281250
410,0.294309,0.278409
411,0.293496,0.281250
412,0.294309,0.278409
413,0.294309,0.278409
414,0.293496,0.281250
415,0.291870,0.278409
416,0.294309,0.281250
417,0.295122,0.278409
418,0.295935,0.281250
419,0.294309,0.281250
420,0.293496,0.281250
421,0.294309,0.281250
422,0.292683,0.281250
423,0.292683,0.278409
424,0.292683,0.281250
425,0.293496,0.281250
426,0.294309,0.281250
427,0.295122,0.281250
428,0.293496,0.278409
429,0.293496,0.278409
430,0.294309,0.281250
431,0.295122,0.281250
432,0.295122,0.278409
433,0.295122,0.281250
434,0.293496,0.281250
435,0.292683,0.281250
436,0.292683,0.281250
437,0.295122,0.278409
438,0.293496,0.278409
439,0.294309,0.278409
440,0.293496,0.281250
441,0.294309,0.281250
442,0.294309,0.281250
443,0.294309,0.284091
444,0.292683,0.281250
445,0.295122,0.281250
446,0.295122,0.281250
447,0.291870,0.278409
448,0.292683,0.281250
449,0.293496,0.281250
450,0.293496,0.278409
451,0.292683,0.278409
452,0.292683,0.278409
453,0.291870,0.278409
454,0.294309,0.278409
455,0.293496,0.281250
456,0.294309,0.281250
457,0.292683,0.278409
458,0.294309,0.278409
459,0.293496,0.281250
460,0.293496,0.281250
461,0.291870,0.278409
462,0.293496,0.281250
463,0.292683,0.278409
464,0.295935,0.281250
465,0.294309,0.278409
466,0.293496,0.284091
467,0.295122,0.278409
468,0.296748,0.281250
469,0.294309,0.281250
470,0.294309,0.278409
471,0.294309,0.278409
472,0.294309,0.281250
473,0.293496,0.281250
474,0.294309,0.281250
475,0.295122,0.284091
476,0.295935,0.281250
477,0.293496,0.281250
478,0.291870,0.278409
479,0.293496,0.278409
480,0.293496,0.281250
481,0.293496,0.284091
482,0.294309,0.281250
483,0.292683,0.278409
484,0.294309,0.281250
485,0.292683,0.278409
486,0.293496,0.281250
487,0.294309,0.281250
488,0.295935,0.281250
489,0.293496,0.281250
490,0.292683,0.278409
491,0.294309,0.278409
492,0.291870,0.278409
493,0.291870,0.281250
494,0.293496,0.281250
495,0.294309,0.281250
496,0.295122,0.278409
497,0.294309,0.278409
498,0.295122,0.281250
499,0.295122,0.281250
500,0.294309,0.281250
501,0.293496,0.281250
502,0.293496,0.281250
503,0.295122,0.281250
504,0.293496,0.278409
505,0.295122,0.278409
506,0.293496,0.278409
507,0.293496,0.281250
508,0.294309,0.281250
509,0.293496,0.281250
510,0.293496,0.278409
511,0.291057,0.281250
512,0.295935,0.278409
513,0.291870,0.278409
514,0.291870,0.278409
515,0.291057,0.281250
516,0.292683,0.278409
517,0.293496,0.278409
518,0.293496,0.278409
519,0.295935,0.278409
520,0.294309,0.281250
521,0.295122,0.278409
522,0.291870,0.281250
523,0.293496,0.281250
524,0.295122,0.278409
525,0.292683,0.278409
526,0.294309,0.278409
527,0.294309,0.281250
528,0.294309,0.281250
529,0.295122,0.281250
530,0.294309,0.278409
531,0.293496,0.278409
532,0.292683,0.278409
533,0.294309,0.281250
534,0.293496,0.278409
535,0.293496,0.281250
536,0.293496,0.281250
537,0.293496,0.278409
538,0.293496,0.281250
539,0.293496,0.278409
540,0.292683,0.281250
541,0.292683,0.278409
542,0.291870,0.281250
543,0.292683,0.281250
544,0.293496,0.281250
545,0.294309,0.278409
546,0.293496,0.278409
547,0.295935,0.278409
548,0.294309,0.284091
549,0.294309,0.281250
550,0.293496,0.281250
551,0.294309,0.281250
552,0.293496,0.281250
553,0.295122,0.278409
554,0.292683,0.281250
555,0.295122,0.281250
556,0.295935,0.278409
557,0.296748,0.284091
558,0.295935,0.281250
559,0.295122,0.281250
560,0.295122,0.278409
561,0.294309,0.278409
562,0.293496,0.281250
563,0.293496,0.281250
564,0.296748,0.281250
565,0.295122,0.281250
566,0.293496,0.278409
567,0.291870,0.278409
568,0.293496,0.281250
569,0.295122,0.281250
570,0.294309,0.281250
571,0.293496,0.281250
572,0.295935,0.281250
573,0.296748,0.278409
574,0.291870,0.278409
575,0.291057,0.284091
576,0.293496,0.284091
577,0.294309,0.278409
578,0.293496,0.278409
579,0.295935,0.278409
580,0.294309,0.275568
581,0.294309,0.281250
582,0.291870,0.278409
583,0.294309,0.281250
584,0.294309,0.281250
585,0.292683,0.281250
586,0.292683,0.284091
587,0.292683,0.281250
588,0.295122,0.281250
589,0.295122,0.281250
590,0.294309,0.278409
591,0.294309,0.281250
592,0.294309,0.281250
593,0.294309,0.281250
594,0.293496,0.281250
595,0.295122,0.281250
596,0.294309,0.281250
597,0.293496,0.281250
598,0.295122,0.281250
599,0.293496,0.278409
600,0.294309,0.281250
601,0.293496,0.281250
602,0.293496,0.281250
603,0.294309,0.278409
604,0.294309,0.278409
605,0.293496,0.281250
606,0.295122,0.281250
607,0.295122,0.281250
608,0.293496,0.278409
609,0.294309,0.281250
610,0.294309,0.278409
611,0.295122,0.281250
612,0.293496,0.281250
613,0.293496,0.281250
614,0.292683,0.278409
615,0.292683,0.281250
616,0.294309,0.281250
617,0.294309,0.281250
618,0.293496,0.281250
619,0.294309,0.281250
620,0.293496,0.278409
621,0.295122,0.278409
622,0.292683,0.278409
623,0.294309,0.284091
624,0.292683,0.278409
625,0.295122,0.281250
626,0.295122,0.284091
627,0.295122,0.281250
628,0.294309,0.284091
629,0.294309,0.278409
630,0.295122,0.278409
631,0.295122,0.278409
632,0.294309,0.281250
633,0.295935,0.281250
634,0.293496,0.281250
635,0.292683,0.281250
636,0.293496,0.281250
637,0.294309,0.284091
638,0.291870,0.281250
639,0.293496,0.278409
640,0.292683,0.275568
641,0.292683,0.281250
642,0.293496,0.281250
643,0.294309,0.284091
644,0.295122,0.284091
645,0.293496,0.278409
646,0.294309,0.281250
647,0.295935,0.278409
648,0.295122,0.278409
649,0.292683,0.278409
650,0.291870,0.278409
651,0.291057,0.281250
652,0.291870,0.281250
653,0.295935,0.281250
654,0.291870,0.281250
655,0.292683,0.278409
656,0.292683,0.281250
657,0.291870,0.281250
658,0.294309,0.281250
659,0.292683,0.278409
660,0.293496,0.281250
661,0.293496,0.281250
662,0.294309,0.281250
663,0.293496,0.281250
664,0.293496,0.284091
665,0.293496,0.284091
666,0.293496,0.281250
667,0.293496,0.278409
668,0.291870,0.278409
669,0.293496,0.278409
670,0.291057,0.281250
671,0.293496,0.278409
672,0.294309,0.281250
673,0.294309,0.281250
674,0.293496,0.281250
675,0.293496,0.281250
676,0.294309,0.281250
677,0.293496,0.281250
678,0.293496,0.281250
679,0.293496,0.281250
680,0.294309,0.281250
681,0.291870,0.281250
682,0.293496,0.281250
683,0.291870,0.281250
684,0.293496,0.281250
685,0.295122,0.278409
686,0.295122,0.281250
687,0.294309,0.281250
688,0.294309,0.281250
689,0.295122,0.281250
690,0.294309,0.278409
691,0.294309,0.278409
692,0.293496,0.278409
693,0.293496,0.278409
694,0.294309,0.281250
695,0.294309,0.278409
696,0.294309,0.281250
697,0.293496,0.278409
698,0.294309,0.281250
699,0.293496,0.281250
700,0.294309,0.278409
701,0.294309,0.278409
702,0.295935,0.281250
703,0.295122,0.281250
704,0.295122,0.281250
705,0.294309,0.284091
706,0.294309,0.281250
707,0.293496,0.281250
708,0.295122,0.281250
709,0.293496,0.281250
710,0.293496,0.278409
711,0.294309,0.281250
712,0.291870,0.278409
713,0.291870,0.278409
714,0.292683,0.278409
715,0.292683,0.275568
716,0.293496,0.281250
717,0.295122,0.281250
718,0.295122,0.278409
719,0.295122,0.281250
720,0.291057,0.281250
721,0.294309,0.278409
722,0.295935,0.281250
723,0.295122,0.278409
724,0.294309,0.281250
725,0.293496,0.278409
726,0.295122,0.281250
727,0.293496,0.281250
728,0.293496,0.281250
729,0.295122,0.281250
730,0.295122,0.278409
731,0.292683,0.278409
732,0.291870,0.278409
733,0.293496,0.281250
734,0.294309,0.281250
735,0.294309,0.278409
736,0.292683,0.281250
737,0.293496,0.281250
738,0.293496,0.278409
739,0.291057,0.281250
740,0.294309,0.281250
741,0.294309,0.278409
742,0.293496,0.281250
743,0.291870,0.281250
744,0.292683,0.281250
745,0.294309,0.281250
746,0.292683,0.278409
747,0.293496,0.281250
748,0.291870,0.281250
749,0.291870,0.278409
750,0.295122,0.281250
751,0.295122,0.278409
752,0.294309,0.278409
753,0.293496,0.278409
754,0.293496,0.281250
755,0.295935,0.281250
756,0.294309,0.281250
757,0.294309,0.281250
758,0.295122,0.278409
759,0.294309,0.281250
760,0.295935,0.281250
761,0.294309,0.278409
762,0.294309,0.278409
763,0.295122,0.281250
764,0.293496,0.281250
765,0.294309,0.278409
766,0.295935,0.278409
767,0.295122,0.278409
768,0.295122,0.278409
769,0.293496,0.281250
770,0.294309,0.281250
771,0.293496,0.281250
772,0.293496,0.284091
773,0.295122,0.278409
774,0.296748,0.278409
775,0.296748,0.281250
776,0.295935,0.281250
777,0.294309,0.281250
778,0.295935,0.284091
779,0.294309,0.281250
780,0.295122,0.278409
781,0.295122,0.281250
782,0.293496,0.278409
783,0.294309,0.278409
784,0.293496,0.278409
785,0.293496,0.281250
786,0.294309,0.278409
787,0.293496,0.278409
788,0.293496,0.278409
789,0.295122,0.281250
790,0.293496,0.278409
791,0.293496,0.281250
792,0.293496,0.278409
793,0.295122,0.281250
794,0.294309,0.281250
795,0.293496,0.281250
796,0.293496,0.281250
797,0.293496,0.281250
798,0.292683,0.278409
799,0.293496,0.278409
800,0.292683,0.278409
801,0.292683,0.281250
802,0.292683,0.278409
803,0.294309,0.278409
804,0.291057,0.278409
805,0.292683,0.278409
806,0.293496,0.281250
807,0.294309,0.278409
808,0.294309,0.278409
809,0.294309,0.281250
810,0.294309,0.281250
811,0.291870,0.281250
812,0.292683,0.281250
813,0.293496,0.281250
814,0.295935,0.281250
815,0.295122,0.281250
816,0.295122,0.278409
817,0.294309,0.281250
818,0.293496,0.281250
819,0.294309,0.281250
820,0.291870,0.278409
821,0.294309,0.281250
822,0.294309,0.281250
823,0.295122,0.281250
824,0.294309,0.278409
825,0.294309,0.281250
826,0.291870,0.278409
827,0.293496,0.281250
828,0.292683,0.281250
829,0.292683,0.281250
830,0.293496,0.281250
831,0.294309,0.281250
832,0.291870,0.278409
833,0.291870,0.281250
834,0.293496,0.281250
835,0.295122,0.281250
836,0.295122,0.278409
837,0.293496,0.278409
838,0.293496,0.278409
839,0.295122,0.281250
840,0.295122,0.278409
841,0.293496,0.281250
842,0.294309,0.281250
843,0.295122,0.281250
844,0.295122,0.281250
845,0.293496,0.281250
846,0.295935,0.281250
847,0.295122,0.278409
848,0.293496,0.281250
849,0.292683,0.281250
850,0.291870,0.278409
851,0.293496,0.284091
852,0.291870,0.284091
853,0.295122,0.281250
854,0.297561,0.281250
855,0.294309,0.281250
856,0.294309,0.278409
857,0.296748,0.281250
858,0.295935,0.281250
859,0.295122,0.278409
860,0.295935,0.278409
861,0.292683,0.281250
862,0.292683,0.278409
863,0.293496,0.278409
864,0.293496,0.281250
865,0.294309,0.281250
866,0.291057,0.281250
867,0.292683,0.281250
868,0.292683,0.278409
869,0.291870,0.281250
870,0.291870,0.278409
871,0.292683,0.278409
872,0.295122,0.278409
873,0.294309,0.278409
874,0.295122,0.281250
875,0.295122,0.281250
876,0.295122,0.281250
877,0.293496,0.281250
878,0.294309,0.281250
879,0.294309,0.284091
880,0.294309,0.281250
881,0.294309,0.278409
882,0.293496,0.281250
883,0.293496,0.281250
884,0.294309,0.278409
885,0.291057,0.281250
886,0.291870,0.281250
887,0.293496,0.278409
888,0.294309,0.281250
889,0.293496,0.281250
890,0.291870,0.278409
891,0.292683,0.281250
892,0.293496,0.278409
893,0.294309,0.278409
894,0.292683,0.278409
895,0.294309,0.278409
896,0.293496,0.281250
897,0.293496,0.278409
898,0.293496,0.281250
899,0.293496,0.281250
900,0.293496,0.278409
901,0.294309,0.281250
902,0.295122,0.281250
903,0.292683,0.281250
904,0.292683,0.281250
905,0.293496,0.281250
906,0.295122,0.284091
907,0.293496,0.281250
908,0.293496,0.281250
909,0.295935,0.281250
910,0.293496,0.281250
911,0.295122,0.281250
912,0.292683,0.281250
913,0.293496,0.278409
914,0.293496,0.281250
915,0.293496,0.281250
916,0.293496,0.281250
917,0.292683,0.278409
918,0.294309,0.278409
919,0.292683,0.281250
920,0.293496,0.281250
921,0.295122,0.281250
922,0.294309,0.281250
923,0.294309,0.281250
924,0.294309,0.281250
925,0.294309,0.281250
926,0.294309,0.281250
927,0.295122,0.281250
928,0.297561,0.281250
929,0.291057,0.281250
930,0.293496,0.278409
931,0.293496,0.278409
932,0.294309,0.281250
933,0.295122,0.278409
934,0.295122,0.281250
935,0.294309,0.278409
936,0.295122,0.281250
937,0.293496,0.281250
938,0.291870,0.278409
939,0.292683,0.278409
940,0.292683,0.278409
941,0.291870,0.278409
942,0.291057,0.278409
943,0.293496,0.281250
944,0.293496,0.281250
945,0.292683,0.278409
946,0.292683,0.278409
947,0.292683,0.278409
948,0.295122,0.281250
949,0.292683,0.275568
950,0.294309,0.281250
951,0.291870,0.278409
952,0.292683,0.278409
953,0.291057,0.278409
954,0.292683,0.281250
955,0.292683,0.278409
956,0.294309,0.281250
957,0.292683,0.281250
958,0.292683,0.281250
959,0.295122,0.281250
960,0.293496,0.281250
961,0.294309,0.281250
962,0.293496,0.281250
963,0.293496,0.284091
964,0.291870,0.281250
965,0.294309,0.278409
966,0.292683,0.281250
967,0.291870,0.281250
968,0.293496,0.278409
969,0.295122,0.278409
970,0.295122,0.278409
971,0.295935,0.281250
972,0.294309,0.281250
973,0.295935,0.281250
974,0.295122,0.281250
975,0.294309,0.278409
976,0.293496,0.281250
977,0.294309,0.278409
978,0.293496,0.278409
979,0.292683,0.281250
980,0.293496,0.284091
981,0.294309,0.278409
982,0.295122,0.281250
983,0.295122,0.284091
984,0.292683,0.278409
985,0.293496,0.278409
986,0.294309,0.281250
987,0.293496,0.281250
988,0.295122,0.281250
989,0.295122,0.281250
990,0.294309,0.278409
991,0.294309,0.281250
992,0.295122,0.281250
993,0.293496,0.278409
994,0.295935,0.278409
995,0.295122,0.281250
996,0.292683,0.281250
997,0.295122,0.284091
998,0.292683,0.284091
999,0.295935,0.281250
1000,0.295122,0.281250
