epoch,train_acc,test_acc
198,0.326640,0.279200
199,0.329440,0.286500
200,0.329900,0.277500
201,0.323780,0.276500
202,0.322000,0.272200
203,0.330840,0.280100
204,0.329600,0.283600
205,0.328100,0.282000
206,0.329980,0.280500
207,0.328740,0.280100
208,0.330040,0.275400
209,0.326760,0.276700
210,0.333500,0.284200
211,0.331880,0.283900
212,0.335500,0.288500
213,0.335600,0.288500
214,0.337740,0.285400
215,0.333460,0.280400
216,0.337640,0.288400
217,0.331900,0.281800
218,0.331100,0.276600
219,0.332940,0.277900
220,0.334640,0.280700
221,0.336440,0.282600
222,0.332300,0.282700
223,0.334200,0.284800
224,0.333180,0.284100
225,0.331520,0.281200
226,0.330600,0.278700
227,0.339580,0.284400
228,0.336200,0.280900
229,0.341120,0.285600
230,0.337940,0.283100
231,0.334580,0.281400
232,0.331980,0.278800
233,0.336040,0.284500
234,0.338140,0.282800
235,0.335400,0.277900
236,0.335580,0.278100
237,0.336980,0.283900
238,0.336180,0.284400
239,0.339780,0.283600
240,0.340060,0.285800
241,0.336660,0.285100
242,0.339080,0.283700
243,0.339260,0.284500
244,0.338420,0.288500
245,0.334580,0.281800
246,0.339860,0.282600
247,0.341180,0.282900
248,0.335520,0.280700
249,0.336320,0.282300
250,0.343260,0.284900
